id,english,japanese,detail,sample,sample-jpn
c1-part2-0001,persecution,迫害,弱者を苦しめる迫害。虐待・圧迫を指す。,"Many families fled persecution.",多くの家族が迫害を逃れた。
c1-part2-0002,remedial,補習の、改善の,遅れを補う補習の様子。改善の・治療上のイメージ。,"He took a remedial class in math.",彼は数学の補習授業を受けた。
c1-part2-0003,invoice,請求書、送り状,品目と代金を記す請求書・送り状。納品書を指す。,"The invoice shows the total amount due.",請求書に合計金額が記載されている。
c1-part2-0004,plausible,もっともらしい,「一見もっともらしい」を表す語。真実とは限らない点に注意。 ,"His explanation sounded plausible.",彼の説明はもっともらしく聞こえた。
c1-part2-0005,salvage,救出・回収、引き揚げ,沈没船や廃棄物から価値あるものを救い出す。回収・引き揚げを表す語。,"They tried to salvage furniture after the flood.",彼らは洪水後に家具を救助しようとした。
c1-part2-0006,envisage,～を心に描く,先の姿を心に描くイメージ。想定する・予想する意味で使う。,"We envisage a future with cleaner energy.",私たちはよりクリーンなエネルギーの未来を思い描いている。
c1-part2-0007,irony,皮肉,裏腹な結果の皮肉。反語・当てこすりを指す。,"The irony of the situation made us laugh.",その状況の皮肉が私たちを笑わせた。
c1-part2-0008,forfeit,没収されるもの、～を失う,「罰として失う」を表す語。権利・試合・保証金などで使う。「没収されるもの」の意味もある。 ,"If you arrive late, you may forfeit your seat.",遅刻すると席を失うかもしれない。
c1-part2-0009,psychiatrist,精神科医,心の病を診る精神科医。精神医学の医師を指す。,"The psychiatrist spoke with the patient.",精神科医が患者と話した。
c1-part2-0010,intuition,直観,理屈抜きの直観。ひらめき・勘を指す。,"Her intuition told her something was wrong.",彼女の直感が何か間違っていると告げた。
c1-part2-0011,adversary,敵,立ちはだかる敵・対抗者。競争相手を指す。,"The hero finally faced his adversary.",英雄はついに敵対者と対峙した。
c1-part2-0012,alleviate,～を軽減する,苦痛や負担を軽減するイメージ。和らげる意味で使う。,"The medicine can alleviate pain.",その薬は痛みを和らげることができる。
c1-part2-0013,profess,～を公言する、装う,信念や意見を公に宣言する。専門技能があると申告する・装う意味にも。,"He continued to profess his innocence in court.",彼は法廷で無実を主張し続けた。
c1-part2-0014,traumatic,外傷性の,心の傷になる外傷性の様子。強い衝撃のイメージ。,"The accident was a traumatic experience.",その事故はトラウマ的な経験だった。
c1-part2-0015,heighten,～を高くする,高さや程度を高くするイメージ。強める・増す意味にも使う。,"The news may heighten public concern.",そのニュースは市民の懸念を高めるかもしれない。
c1-part2-0016,vitality,生気,生き生きした生気・活力。生命力・存続力を指す。,"Exercise gave him vitality.",運動が彼に活力を与えた。
c1-part2-0017,adjustable,調節できる,具合を調節できる様子。合わせて変えられるイメージ。,"The chair has an adjustable height.",椅子は高さが調整できる。
c1-part2-0018,speculate,推測する,あれこれ推測するイメージ。思索する・投機する意味にも使う。,"Analysts began to speculate about the cause.",アナリストたちが原因について推測し始めた。
c1-part2-0019,resent,～に腹を立てる,不当だと腹を立てるイメージ。憤慨する・恨む意味で使う。,"He began to resent the unfair treatment.",彼は不公平な扱いに腹を立て始めた。
c1-part2-0020,incision,切り込むこと,切り込むこと・切開。切り口を指す。,"The surgeon made a small incision.",外科医が小さな切開を行った。
c1-part2-0021,apprenticeship,徒弟の身分,修業する徒弟の身分。見習い期間を指す。,"His apprenticeship lasted three years.",彼の見習い期間は3年間続いた。
c1-part2-0022,deprivation,はく奪,奪って失わせるはく奪。欠乏・喪失を指す。,"Sleep deprivation affects concentration.",睡眠不足は集中力に影響する。
c1-part2-0023,drawback,障害,進行を妨げる障害・欠点。不利な点を指す。,"The only drawback is the high price.",唯一の欠点は高い価格だ。
c1-part2-0024,negligent,怠慢な,すべきを怠る怠慢な様子。不注意な・投げやりなイメージ。,"The driver was negligent.",ドライバーは不注意だった。
c1-part2-0025,climax,最高潮,盛り上がりの最高潮。頂点・クライマックスを指す。,"The movie reached its climax near the end.",映画はほぼ終わりに近いところでクライマックスを迎えた。
c1-part2-0026,plaque,銘板、歯垢,「銘板」を表す語という具体的対象。人・物・場所などを直接指す語。「歯垢」の意味もある。 ,"A bronze plaque marked the old building.",青銅のプレートが古い建物に印をつけていた。
c1-part2-0027,impede,～を妨げる,進行を妨げるイメージ。じゃまする・遅らせる意味で使う。,"Heavy snow may impede traffic.",大雪が交通を妨げるかもしれない。
c1-part2-0028,benign,良性の、穏やかな,害のない良性の様子。穏やかな・優しいの意味にも使う。,"The doctor said the tumor was benign, not cancerous.",医者はその腫瘍が良性で癌ではないと言った。
c1-part2-0029,bureaucratic,官僚の,お役所風の官僚の様子。形式ばった・煩雑なイメージ。,"The bureaucratic process took months.",官僚的な手続きに何ヶ月もかかった。
c1-part2-0030,indefinitely,漠然と,「漠然と・無期限に」を表す副詞。区切りのない様子を示す。,"The meeting was postponed indefinitely.",会議は無期限に延期された。
c1-part2-0031,reassure,～を安心させる,不安を取り除き安心させるイメージ。念を押す・再保証する意味も。,"He tried to reassure the nervous child.",彼は緊張した子どもを安心させようとした。
c1-part2-0032,agreeable,気持ちのよい,感じのよい気持ちのよい様子。快い・承知しているイメージ。,"She has an agreeable personality.",彼女は感じのいい性格をしている。
c1-part2-0033,divergence,分岐,二手に分かれる分岐・相違。逸脱を指す。,"The divergence in opinions grew wider.",意見の相違がさらに広がった。
c1-part2-0034,mingle,混ざる、～を混ぜる,入り混じるイメージ。混ぜる・歓談する意味にも使う。,"Guests began to mingle after the speech.",ゲストたちはスピーチの後に交流し始めた。
c1-part2-0035,cessation,中止,ぱたりと止まる中止・停止。中断を指す。,"The talks led to a cessation of fighting.",会談は戦闘の停止につながった。
c1-part2-0036,profoundly,深く,「深く・大いに」を表す副詞。程度の深さを示す。,"The experience profoundly changed her.",その経験が彼女を深く変えた。
c1-part2-0037,harassment,嫌がらせ,しつこく苦しめる嫌がらせ・ハラスメント。悩ますことを指す。,"Harassment at work must be reported.",職場でのハラスメントは報告しなければならない。
c1-part2-0038,temperament,気質,生まれ持った気質。気性・体質を指す。,"A calm temperament helps in emergencies.",穏やかな気性は緊急時に役立つ。
c1-part2-0039,lust,強い欲望,抑えがたい強い欲望。色欲・渇望を指す。,"He felt a lust for power.",彼は権力への欲望を感じた。
c1-part2-0040,detrimental,有害な,害を及ぼす有害な様子。不利益なイメージ。,"Smoking has a detrimental effect on health.",喫煙は健康に有害な影響を与える。
c1-part2-0041,staple,主要品、ホチキス針,欠かせない主要品・主食。ホチキス針や、留める動詞にも使う。,"Rice is a staple food in many countries.",米は多くの国で主食だ。
c1-part2-0042,bliss,無上の幸福,この上ない無上の幸福。至福・歓喜を指す。,"She felt pure bliss after hearing the news.",そのニュースを聞いて彼女は純粋な至福を感じた。
c1-part2-0043,stray,それて道に迷う,道からそれて迷うイメージ。はぐれた・野良のという形容詞にも。,"A stray dog followed us home.",迷い犬が私たちの後をついてきた。
c1-part2-0044,vicious,悪意のある,害意のある悪意のある様子。凶暴な・悪質なイメージ。,"A vicious dog barked at the gate.",凶暴な犬が門のところで吠えた。
c1-part2-0045,perpetuate,～を永続させる,途切れず永続させるイメージ。存続させる意味で使う。,"Old customs can perpetuate inequality.",古い慣習が不平等を永続させることがある。
c1-part2-0046,anthropologist,人類学者,人間社会を研究する人類学者を指す語。,"The anthropologist studied village customs.",人類学者が村の慣習を研究した。
c1-part2-0047,slack,緩んだ,締まりのない緩んだ様子。手抜きの・停滞のや、たるみを指す。,"Pull the rope tight so it is not slack.",たるまないようにロープをきつく引っ張りなさい。
c1-part2-0048,implicate,～を巻き込む,事件に巻き込むイメージ。関与を示す・ほのめかす意味にも使う。,"The evidence may implicate him in the crime.",証拠が彼をその犯罪に関与させるかもしれない。
c1-part2-0049,ornamental,装飾の,見た目を飾る装飾の様子。観賞用のイメージ。,"The garden had an ornamental pond.",庭には装飾的な池があった。
c1-part2-0050,quarry,採石場、獲物,「採石場」を表す語という具体的対象。人・物・場所などを直接指す語。「獲物」の意味もある。 ,"Workers dug stone from the quarry.",労働者が採石場から石を掘り出した。
c1-part2-0051,abound,たくさんいる,あり余るほどたくさんいるイメージ。満ちあふれる意味で使う。,"Wildflowers abound in the valley.",野生の花が谷に豊富に咲いている。
c1-part2-0052,oversee,～を監督する,全体に目を配り監督するイメージ。管理する意味で使う。,"A senior nurse will oversee the training.",上級看護師が訓練を監督する予定だ。
c1-part2-0053,niche,適所、すき間市場,壁のくぼみや特定生物の生態的地位。すき間市場・適所の意味でも使う。,"The café found a niche among students.",そのカフェは学生の間でニッチな地位を見つけた。
c1-part2-0054,collaborate,共同して働く,力を合わせ共同して働くイメージ。協力する意味で使う。,"The two teams agreed to collaborate.",二つのチームが協力することに合意した。
c1-part2-0055,resin,樹脂,木や合成の樹脂。松やに・レジンを指す。,"The tree produced sticky resin.",木は粘着性のある樹脂を生産した。
c1-part2-0056,mythology,神話,神々の物語の神話。神話体系・俗説を指す。,"Greek mythology includes many gods.",ギリシャ神話には多くの神が登場する。
c1-part2-0057,batter,衣・生地、打者,「打つ／打たれたもの」を表す語。料理の衣・打者も表す。「衣・生地」の意味もある。 ,"The baseball batter missed the first pitch.",野球の打者は最初の投球を打ち損ねた。
c1-part2-0058,torment,～を苦しめる,ひどく苦しめるイメージ。責めさいなむ・苦悩という名詞にも。,"The prisoner suffered years of torment.",囚人は何年もの苦しみに耐えた。
c1-part2-0059,individuality,個性,その人らしい個性。独自性を指す。,"The school encourages individuality.",学校は個性を奨励している。
c1-part2-0060,alienate,～を遠ざける,心を遠ざけ疎外するイメージ。譲渡する意味にも使う。,"His cold behavior can alienate his friends.",彼の冷たい行動が友人を疎外することがある。
