id,english,japanese,detail,sample,sample-jpn
c1-add1-0148,screenwriter,脚本家、シナリオライター,映画やドラマの脚本を書く脚本家。台本を作る人を指す。,"The screenwriter won an award.",その脚本家は賞を取った。
c1-part2-0166,sprawl,手足を伸ばす、広がる,手足を投げ出し広がるイメージ。無秩序に広がる意味にも使う。,"Urban sprawl spread into the countryside.",都市のスプロール化が田舎へと広がった。
c1-add1-0510,stochastic,確率的な、偶然の,偶然が絡み確率で決まる様子。ランダムなゆらぎのイメージ。,"The model uses a stochastic process.",そのモデルは確率過程を用いる。
c1-add1-0176,transatlantic,大西洋横断の、大西洋の両岸の,大西洋をまたぐ様子。米欧間のイメージ。,"They took a transatlantic flight.",彼らは大西洋横断の便に乗った。
c1-part2-0070,expedite,～の進行を早める,手続きなどの進行を早めるイメージ。促進する意味で使う。,"We can expedite the order.",注文を急ぐことができる。
c1-part2-0135,collaborator,協力者、共謀者,「協力者」を表す語という具体的対象。人・物・場所などを直接指す語。「共謀者」の意味もある。 ,"A collaborator helped her finish the research.",共同研究者が彼女の研究を完成させる手助けをした。
c1-add1-0260,renovate,改修する、修復する,古い建物を手入れして新しくする動詞。刷新する意味で使う。,"They renovated the historic house.",彼らはその古い家を改修した。
c1-part2-0094,compulsion,強制,有無を言わせぬ強制。抑えがたい衝動を指す。,"He felt a compulsion to check the door twice.",彼はドアを二度確認せずにはいられない衝動を感じた。
c1-add1-0004,aesthetically,美的に、審美的に,美しさの観点から、を表す副詞。見た目の美を示す。,"The design is aesthetically pleasing.",そのデザインは美的に心地よい。
c1-part4-0180,elasticity,弾力,よく伸び縮みする弾力。融通性を指す。,"Rubber has high elasticity.",ゴムは弾力性が高い。
c1-part3-0016,sanctity,神聖さ、尊厳,侵してはならない神聖さ・尊厳。命・結婚・契約などの不可侵性を表す語。,"They respected the sanctity of the temple.",彼らはその寺院の神聖さを尊重した。
c1-part4-0108,shortlist,最終選抜候補者名簿,絞り込んだ最終選抜候補者名簿。最終候補を指す。,"Her name was added to the shortlist.",彼女の名前が候補者リストに加えられた。
c1-part4-0054,snooze,軽くひと眠りする,軽くうとうとひと眠りするイメージ。仮眠を指す。,"He likes to snooze after lunch.",彼は昼食後に昼寝をするのが好きだ。
c1-part3-0141,suitor,求婚者,結婚を申し込む求婚者。訴訟の原告を指すこともある。,"The suitor brought flowers to her house.",求婚者が彼女の家に花を持ってきた。
c1-part2-0060,alienate,～を遠ざける,心を遠ざけ疎外するイメージ。譲渡する意味にも使う。,"His cold behavior can alienate his friends.",彼の冷たい行動が友人を疎外することがある。
c1-part2-0152,blister,水ぶくれ,皮膚にできる水ぶくれ。塗料の泡や、水ぶくれができる動詞も。,"A blister formed on his heel.",かかとに水膨れができた。
c1-part2-0136,dispensary,診療所、調剤室,薬を渡す診療所・調剤室。医務室を指す。,"Patients picked up medicine at the dispensary.",患者は薬局で薬を受け取った。
c1-part4-0155,embed,～を埋める,中にしっかり埋め込むイメージ。組み込む・従軍させる意味も。,"Embed the video in the web page.",ウェブページに動画を埋め込もう。
c1-add1-0451,peacekeeping,平和維持、平和維持活動,紛争地の平和を保つ平和維持。停戦を見守る活動を指す。,"The UN sent a peacekeeping force.",国連は平和維持部隊を派遣した。
c1-part3-0118,pounce,飛びかかる,獲物にさっと飛びかかるイメージ。すきをつく意味にも使う。,"The cat waited to pounce on the mouse.",猫はネズミに飛びかかろうと待ち構えた。
c1-add1-0255,reimburse,払い戻す、弁償する,立て替えたお金を返し払い戻す動詞。経費を返す意味で使う。,"The company will reimburse your travel costs.",会社は旅費を払い戻します。
c1-part3-0050,taut,ぴんと張った,ぴんと張った様子。張り詰めた・引き締まったイメージ。,"The rope was pulled taut.",ロープはピンと張られた。
c1-part3-0107,wayside,道ばた,道のわきの道ばた。沿道を指す。,"Wildflowers grew by the wayside.",野花が道端に咲いていた。
c1-part3-0174,chisel,のみ（工具）,「のみ（工具）」を表す語。石や木を削る道具。,"He used a chisel to cut the stone.",彼は石を切るためにノミを使った。
c1-add1-0394,fiduciary,受託者、信託の、信認の,財産を託され管理する受託者。信頼に基づく信託の様子を指す。,"A trustee has a fiduciary duty.",受託者は信認上の義務を負う。
c1-part4-0179,subsistence,生きていくこと,どうにか生きていくこと・生存。最低限の生計を指す。,"They lived at a subsistence level.",彼らは最低限の生活水準で暮らしていた。
c1-add1-0539,encode,符号化する、暗号化する,情報を記号や暗号に変える動詞。データに置き換える意味で使う。,"The message was encoded for safety.",そのメッセージは安全のため符号化された。
c1-part4-0060,gushing,ほとばしり出る,勢いよくほとばしり出る様子。大げさに褒めるの意味にも使う。,"Gushing water flooded the street.",激しく流れる水が通りを水浸しにした。
c1-part3-0065,inexplicable,説明できない,わけの分からない説明できない様子。不可解なイメージ。,"His inexplicable absence worried the teacher.",彼の説明のつかない欠席が教師を心配させた。
c1-add1-0586,lexical,語彙の、辞書の,単語や語彙に関する様子。言葉の意味に関わるイメージ。,"The test measures lexical knowledge.",その試験は語彙の知識を測る。
c1-add1-0230,paraphrase,言い換える、言い換え,意味を変えず別の言葉で言い換える動詞。かみ砕く意味で使う。,"Try to paraphrase the sentence.",その文を言い換えてみなさい。
c1-add1-0644,rationality,合理性、理性,筋道が通っている合理性。理屈で考える理性を指す。,"He questioned the rationality of the plan.",彼はその計画の合理性を疑った。
c1-part4-0047,unplug,～のプラグを抜く,差し込みのプラグを抜くイメージ。接続を切る意味で使う。,"Please unplug the computer before cleaning it.",掃除する前にパソコンのプラグを抜いてください。
c1-part3-0120,wry,皮肉な、ゆがんだ,ひねりのきいた皮肉な様子。ゆがんだ・苦々しいイメージ。,"She gave him a wry smile.",彼女は彼に苦笑いを向けた。
c1-part3-0092,antiquated,時代遅れの,古びて時代遅れの様子。旧式のイメージ。,"The museum displayed antiquated machines.",博物館には時代遅れの機械が展示されていた。
