id,english,japanese,detail,sample,sample-jpn
b1-add1-0227,applicable,適用できる、当てはまる,その場合に当てはまり適用できる様子。該当するイメージ。,"This rule is applicable to everyone.",この規則は全員に当てはまる。
b1-part8-0090,consultant,コンサルタント,助言する相談役・コンサルタント。顧問を指す。,"The consultant gave advice to the company.",コンサルタントが会社に助言を与えた。
b1-part7-0091,enhance,～を高める,価値や程度を高めるイメージ。強める・引き立てる意味で使う。,"Good lighting can enhance the photo.",適切な照明は写真を引き立てることができる。
b1-part7-0063,legislature,立法府,法律を定める立法府・議会を指す語。,"The legislature passed a new law.",立法機関は新しい法律を可決した。
b1-part7-0070,preliminary,予備の,本番前の予備の・準備の様子。予選を指すこともある。,"The preliminary results look promising.",予備的な結果は有望に見える。
b1-part1-0037,shallow,浅い,深さの浅い様子。浅はかな・上っ面のの意味にも使う。,"The river is shallow here.",ここは川が浅い。
b1-part1-0038,sigh,ため息をつく,ほっとため息をつくイメージ。嘆く・風がそよぐ意味にも使う。,"She gave a deep sigh.",彼女は深いため息をついた。
b1-part4-0185,wax,ろう、ワックスをかける,つやを出すろう・ワックス。ワックスをかける動詞にも使う。,"The candle is made of wax.",ろうそくはろうでできている。
b1-part2-0174,whale,クジラ、非常に大きいもの,海に生息する最大の哺乳動物。クジラ。比喩で大きなものを指すこともある。,"The whale swam through the ocean.",クジラが海を泳いだ。
b1-part3-0094,nephew,おい,きょうだいの息子であるおいを指す語。,"My nephew started elementary school.",甥が小学校に入学した。
b1-part1-0187,salmon,サケ,川を上る魚サケ。鮭の身や、サーモンピンクを指す。,"Salmon swim upstream to lay eggs.",サーモンは卵を産むために川を上る。
b1-part8-0103,seller,売る人,品物を売る人・売り手。売れ行きのよい商品も指す。,"The seller lowered the price.",売り手は値段を下げた。
b1-part1-0059,southwest,南西,南と西の間の方角、南西。,"The wind came from the southwest.",風は南西から吹いてきた。
b1-part1-0016,essence,本質、精髄,余分を除いた物事の本質。精髄・エキスの意味にも使う。,"The essence of the story is friendship.",その物語の本質は友情だ。
b1-part8-0151,grasp,～をつかむ、理解する,ぎゅっとつかむイメージ。理解する・把握する意味にも使う。,"He tried to grasp the main idea.",彼は主旨を理解しようとした。
b1-part3-0158,handy,便利な、手元にある,使い勝手のよい便利な様子。手元にある・器用なの意味にも。,"This small tool is handy for repairs.",この小さな道具は修理に重宝する。
b1-part8-0117,hay,干し草,家畜の飼料の干し草。乾草を指す。,"The horses ate hay in the barn.",馬たちは納屋で干し草を食べた。
b1-part1-0040,occasional,時たまの,時たまの・ときおりの様子。臨時の・予備のの意味にも使う。,"He makes occasional visits.",彼は時々訪問する。
b1-part1-0091,passive,受け身の、消極的な,自分から動かず受ける側にある状態。文法の受け身にも使う。 ,"He took a passive role in the discussion.",彼は議論の中で受動的な役割を担った。
b1-part8-0030,sweep,掃く、一掃する,ほうきで掃くイメージ。一掃する・さっと動く意味にも使う。,"Sweep the floor before guests arrive.",客が来る前に床を掃きなさい。
b1-part1-0112,behave,ふるまう,行儀よくふるまうイメージ。行動する・作動する意味にも使う。,"Please behave politely at dinner.",夕食では礼儀正しく振る舞ってください。
b1-part6-0040,delighted,うれしい,大いに喜んだ・うれしい様子。満足したイメージ。,"She was delighted with the gift.",彼女はプレゼントに喜んだ。
b1-part1-0188,dull,退屈な、鈍い,おもしろみのない退屈な様子。鈍い・くすんだの意味にも使う。,"The dull lecture made several students yawn.",退屈な講義で何人かの学生があくびをした。
b1-part1-0070,firmly,しっかりと,「しっかりと・断固として」を表す副詞。堅さや強さを示す。,"Hold the rope firmly.",ロープをしっかり持ってください。
b1-part4-0194,idol,アイドル、偶像,あこがれの的アイドル。崇拝の像・偶像を指す。,"Many fans waited for the idol.",多くのファンがアイドルを待っていた。
b1-part1-0175,leap,跳ぶ、急増する,いきおいよく跳ぶイメージ。急増する・飛びつく意味にも使う。,"The frog made a long leap.",カエルが大きくジャンプした。
b1-part8-0158,outlet,出口、販売店、はけ口,中身が出る出口。販売店・コンセントや、はけ口を指す。,"The outlet sells brand-name clothes at lower prices.",そのアウトレットは有名ブランドの服を割引価格で販売している。
b1-part8-0121,surrender,降伏する、明け渡す,抵抗をやめ降伏するイメージ。明け渡す・身を委ねる意味にも。,"The soldiers were forced to surrender.",兵士たちはやむなく降伏した。
b1-part5-0133,adorable,とても愛らしい,思わず愛したくなるとても愛らしい様子。かわいいイメージ。,"The kitten was adorable.",子猫はかわいかった。
b1-part1-0197,blessing,神の祝福を求める祈り,神の恵み・祝福。ありがたいことや、承認の意味にも使う。,"Good health is a blessing.",健康は祝福だ。
b1-part1-0176,attraction,魅力、観光名所,人を引きつける魅力。呼び物・観光名所や、引力を指す。,"The castle is the town’s main attraction.",城はその町の主な名所だ。
b1-part4-0039,password,合い言葉,本人を確かめる合い言葉・パスワード。暗証を指す。,"Enter your password to log in.",パスワードを入力してログインしなさい。
b1-part8-0148,bankruptcy,破産,支払い不能の破産。倒産・破綻を指す。,"The company went into bankruptcy.",その会社は破産した。
b1-part3-0045,bore,～を退屈させる、穴を開ける,退屈させるイメージ。穴を開ける・口径や、退屈な人を指す。,"Long lectures can bore students.",長い講義は生徒たちを退屈させることがある。
b1-part7-0026,clause,条項、節,契約などの条項。文法の節を指すこともある。,"The contract contains a penalty clause.",その契約には違約条項が含まれている。
b1-part2-0146,dial,文字盤、ダイヤルする,目盛りのある文字盤。電話をかける・回すという動詞にも使う。,"Turn the dial to change the setting.",ダイヤルを回して設定を変更してください。
b1-part6-0041,exhausted,疲れ果てた,すっかり疲れ果てた様子。使い果たした・空のの意味にも使う。,"She felt exhausted after work.",彼女は仕事の後に疲れ果てた。
b1-part7-0111,infant,乳児,ごく幼い乳児・幼児。未成年を指すこともある。,"The infant slept quietly.",赤ちゃんは静かに眠っていた。
b1-part3-0101,monk,修道士、僧,修行に励む修道士・僧。出家した人を指す。,"The monk prayed quietly in the temple.",修道士は寺で静かに祈った。
b1-add1-0150,upload,アップロードする,自分の機器からネットへデータを送る動詞。上げて公開する意味。,"She uploaded the photos to the site.",彼女は写真をサイトにアップロードした。
b1-part6-0119,variation,変化、変種,もとから変わる変化。変種や、音楽の変奏を指す。,"There is a lot of variation in pronunciation.",発音には多くのバリエーションがある。
b1-part6-0170,adequate,十分な、適切な,必要を満たす十分な・適切な様子。まずまずのイメージ。,"The room has adequate space.",その部屋には十分なスペースがある。
b1-part5-0126,vet,獣医,動物を診る獣医。念入りに調べるという動詞にも使う。,"The vet examined the sick cat.",獣医が病気の猫を診察した。
b1-part6-0043,encouraging,励みになる,元気づける励みになる様子。前途有望なイメージ。,"His words were encouraging.",彼の言葉は励みになった。
b1-part7-0075,extract,～を取り出す、抜粋,中身を取り出すイメージ。抜粋・エキスという名詞にも使う。,"Scientists extract DNA from the sample.",科学者はサンプルからDNAを抽出する。
b1-part3-0035,freezing,凍るような,凍るように寒い様子。氷点下のイメージ。,"The water was freezing after the snowstorm.",吹雪の後、水は凍るほど冷たかった。
b1-part1-0159,interact,相互に作用する,互いに作用し合うイメージ。ふれ合う・交流する意味にも使う。,"Children interact through play.",子どもたちは遊びを通して関わり合う。
b1-part3-0111,passport,旅券,国外へ出る旅券・パスポート。手段の比喩にも使う。,"The airport officer checked my passport before departure.",空港の係員は出発前に私のパスポートを確認した。
b1-part7-0110,withdraw,引き下がる、～を引き出す,引き下がるイメージ。撤回する・預金を引き出す意味にも使う。,"You can withdraw money from this ATM.",このATMからお金を引き出すことができる。
b1-part5-0051,workout,運動、練習,体を鍛える運動・練習。トレーニングを指す。,"He does a workout every morning.",彼は毎朝トレーニングをしている。
