id,english,japanese,detail,sample,sample-jpn
b2-add1-0105,downsize,縮小する、人員削減する,規模を小さくする動詞。人員を減らす意味でよく使う。,The company had to downsize.,その会社は規模を縮小せざるをえなかった。
b2-part7-0068,drapery,垂れ布,ひだを取った垂れ布。カーテン・織物類を指す。,Heavy drapery covered the windows.,重いカーテンが窓を覆っていた。
b2-part6-0070,impatiently,いらいらして,「いらいらして・待ちきれず」を表す副詞。せっかちな様子を示す。,He waited impatiently at the gate.,彼はゲートで苛立ちながら待っていた。
b2-part5-0187,overhear,～をふと耳にする,話をふと耳にするイメージ。立ち聞きする意味で使う。,I did not mean to overhear their private conversation.,彼らのプライベートな会話を立ち聞きするつもりはなかった。
b2-part6-0031,overshadow,～に影を投げかける,影を落としかすませるイメージ。見劣りさせる意味で使う。,The scandal may overshadow the event.,スキャンダルがそのイベントに影を落とすかもしれない。
b2-part7-0081,unconcerned,無関心な・心配しない,気にかけない無関心な様子。心配しない・平然としたイメージ。,He seemed unconcerned about the delay.,彼は遅延について無関心に見えた。
b2-add1-0059,categorization,分類、区分け,種類ごとに分ける分類・区分け。仕分けを指す。,The categorization of books helps readers.,本の分類は読者の役に立つ。
b2-add1-0074,countrywide,全国的な,国全体に及ぶ全国的な様子。全国規模のイメージ。,The sale is countrywide.,そのセールは全国的に行われる。
b2-part7-0049,ecologist,生態学者,生態を研究する生態学者。環境保護論者を指すこともある。,The ecologist studied plants in the wetland.,その生態学者は湿地の植物を研究した。
b2-add1-0188,jealously,ねたんで、大事に守って,ねたみをもって・厳重に守って、を表す副詞。,He jealously guarded his secret.,彼は自分の秘密を大事に守った。
b2-add1-0802,lessee,賃借人、借り主,契約で借りる賃借人。テナントを指す法律用語。,The lessee signed a two-year lease.,賃借人は2年の賃貸契約に署名した。
b2-part7-0122,pessimist,悲観論者,先を暗く見る悲観論者。物事を悪く考える人を指す。,A pessimist expects the worst outcome.,悲観論者は最悪の結果を予期する。
b2-part7-0145,punctuality,時間厳守,遅れない時間厳守。時間を守ることを指す。,Punctuality is important for business meetings.,時間厳守はビジネスミーティングで重要だ。
b2-part5-0103,ravage,～を荒廃させる,荒らして荒廃させるイメージ。破壊する・略奪する意味で使う。,The storm can ravage coastal towns.,嵐は沿岸の町を荒廃させることがある。
b2-part7-0156,bathhouse,浴場,湯を使う公衆浴場・銭湯。更衣所を指すこともある。,The old bathhouse has a large public bath.,古い公衆浴場には大きな共同浴場がある。
b2-add1-0306,repaint,塗り直す、塗り替える,もう一度塗り直す動詞。塗装をやり直す意味で使う。,They repainted the fence white.,彼らはフェンスを白く塗り直した。
b2-add1-0926,standardize,標準化する、統一する,規格をそろえ標準化する動詞。統一する意味で使う。,They standardized the parts.,彼らは部品を標準化した。
b2-part7-0076,tablecloth,テーブル掛け,食卓に掛けるテーブル掛け・テーブルクロスを指す語。,She spread a tablecloth over the table.,彼女はテーブルの上にテーブルクロスを広げた。
b2-add1-0139,gaiety,陽気さ、にぎやかさ,明るくにぎやかな陽気さ。浮き立つ楽しさを指す。,The festival was full of gaiety.,その祭りは陽気さにあふれていた。
b2-part5-0082,permeate,～にしみ通る,すみずみまでしみ通るイメージ。浸透する・行き渡る意味で使う。,The smell can permeate the room.,においが部屋に漂うことがある。
b2-add1-0399,waistcoat,ベスト、チョッキ,そで無しの胴着ベスト・チョッキ。主に英で用いる語。,He wore a suit with a waistcoat.,彼はベスト付きのスーツを着ていた。
b2-part7-0164,bothersome,やっかいな,手間のかかるやっかいな様子。煩わしいイメージ。,The delay was bothersome.,遅延は煩わしかった。
b2-part7-0043,solidity,固いこと,しっかり固いこと。堅実さ・確かさを指す。,The wall’s solidity made the house safe.,壁の堅固さが家を安全にした。
b2-add1-0174,impolite,無礼な、失礼な,礼儀を欠く無礼な様子。ぶしつけなイメージ。,It is impolite to interrupt.,話をさえぎるのは失礼だ。
b2-part7-0016,rafter,垂木,屋根を支える垂木。屋根裏の梁を指す。,A bird sat on the rafter.,鳥が垂木に止まった。
b2-add1-0367,toenail,足の爪,足の指の爪。つま先のつめを指す。,He cut his toenails.,彼は足の爪を切った。
b2-add1-0138,furor,熱狂、激怒、騒動,世間の激しい騒動・熱狂。憤りや大騒ぎを指す。米式つづり。,The decision caused a public furor.,その決定は世間の騒動を招いた。
b2-part7-0025,personification,擬人化,物事を人に見立てる擬人化。化身・権化を指す。,The character is the personification of greed.,そのキャラクターは欲の権化だ。
b2-add1-0071,conferencing,会議、遠隔会議,離れた者同士が話す会議・遠隔会議。オンライン会議を指す。,Video conferencing saves travel time.,テレビ会議は移動時間を省く。
b2-part7-0113,malady,病気・弊害,体をむしばむ病気。社会の弊害・病弊を指すこともある。,The doctor diagnosed a rare malady.,医者はまれな病気を診断した。
b2-part6-0188,timeliness,時宜にかなっていること,ちょうどよい時宜にかなっていること。適時性を指す。,Timeliness is important in customer service.,時間厳守は顧客サービスで重要だ。
