id,english,japanese,detail,sample,sample-jpn
a1-part6-0158,gas,気体,自然や天候に関する「気体」。季節・空・環境の話で使う。 ,"Gas expands when heated.",ガスは熱すると膨張する。
a1-part6-0149,itself,それ自身,それ自身を強調する語。主語や目的語を受ける再帰代名詞。 ,"The machine turned itself off.",その機械は自動的に電源が切れた。
a1-part3-0019,mine,私のもの,自分に属するもの。代名詞「私のもの」と鉱山の意味がある。 ,"This book is mine.",この本は私のものだ。
a1-part1-0165,note,メモ,短く記したもの。注意・音符・気づく／書き留める動詞にもなる。 ,"She left a note on the door.",彼女はドアにメモを残した。
a1-part7-0019,original,元の、独創的な,最初の形や独自のもの。原作の・独創的なの意味。「元の」の意味もある。 ,"This is the original painting.",これが本物の絵画だ。
a1-part2-0022,paper,紙,紙そのもの。書類・論文・新聞の意味にも広がる。 ,"The paper tore at the corner.",紙が角から破れた。
a1-part3-0006,picture,絵,目に見える像。写真・絵・状況のイメージにも広がる。 ,"The picture showed a snowy harbor.",写真は雪の積もった港を映していた。
a1-part7-0048,voice,声,人が出す声。発言権・表現の調子にも使う。 ,"His voice carried across the hall.",彼の声は廊下の向こうまで届いた。
a1-part2-0154,wall,壁,空間を仕切る立った面。障害の比喩にも使う。 ,"I hung the map on the wall.",私は壁に地図を掛けた。
a1-part7-0069,attack,攻撃、～を攻撃する,相手を襲う攻撃。非難・発作や、～を攻撃する動詞にも使う。,"The sudden attack shocked the village.",突然の攻撃が村を震撼させた。
a1-part2-0129,whose,だれの,所有者をたずねる疑問語。関係詞としても使う。 ,"Whose bag is this?",これは誰のバッグですか？
a1-part6-0144,director,監督、指導者,物事を導く監督・指導者。取締役・演出家を指す。,"The director guided the actors through the scene.",監督が俳優たちをシーンの演技に導いた。
a1-part6-0176,especially,特に,他より特に目立たせる副詞。とりわけ、特に。 ,"The result was especially important.",その結果は特に重要だった。
a1-part7-0095,forward,前方へ,前の方へ向かうイメージ。転送する・積極的なの意味にも使う。,"Step forward when your name is called.",名前が呼ばれたら前に進み出なさい。
a1-part3-0176,ice,氷,食べ物・飲み物の「氷」。食事や好みの話で使う。 ,"The ice melted in the sun.",氷が日差しで溶けた。
a1-part7-0055,rock,岩、石,大きな岩・石。動詞で揺れる、音楽のロックの意味にも使う。,"He threw a small rock into the river.",彼は小さな石を川に投げた。
a1-part2-0068,science,科学,観察や実験で自然を理解する学問。理科の意味もある。 ,"Science changed the way farmers worked.",科学が農家の働き方を変えた。
a1-part3-0041,brother,兄弟,同じ親から生まれた兄弟。仲間・同志を指すこともある。,"My brother helped me with homework.",兄が宿題を手伝ってくれた。
a1-part7-0080,earth,地球,自然や天候に関する「地球」。季節・空・環境の話で使う。 ,"The earth smelled fresh after rain.",雨の後、土は新鮮な香りがした。
a1-part7-0092,choice,選択,選ぶ行為や選ばれたもの。選択・選択肢。 ,"Her choice surprised the committee.",彼女の選択が委員会を驚かせた。
a1-part4-0064,kid,子ども、子ヤギ,幼い子ども。ヤギの子や、からかうという動詞にも使う。,"The kid played in the park.",子どもが公園で遊んだ。
a1-part6-0163,natural,自然のままの,自然にそうである状態。天然の・当然の意味もある。 ,"Natural light filled the studio.",スタジオには自然光が満ちていた。
a1-part5-0177,october,10月,月名として「10月」。日付や予定を表す時に使う。 ,"The event is in October.",そのイベントは10月にあります。
a1-part6-0145,quality,品質、質,よさや性質の程度。品質・特質を表す。 ,"The quality improved after testing.",テストの後、品質が向上した。
a1-part7-0029,simple,簡単な,こみ入っていない簡単な状態。素朴な・単純なの意味にも使う。,"The recipe is simple enough for beginners.",そのレシピは初心者でも十分簡単だ。
a1-part2-0142,below,～の下方に,基準より低い位置にあるイメージ。数値が下回る意味もある。 ,"Fish moved below the clear ice.",澄んだ氷の下を魚が泳いだ。
a1-part7-0078,simply,簡単に,動作や状態の程度・様子を表す語。「簡単に」の感じを加える。 ,"Simply press the green button to start.",緑のボタンを押すだけで始まります。
a1-part3-0080,cold,寒い,温度が低い状態。冷たい態度・よそよそしい意味にも広がる。,"Cold rain soaked the tents.",冷たい雨がテントをぬらした。
a1-part6-0096,evidence,証拠,判断を支える材料。証拠・根拠を表す。 ,"The evidence proved that he was innocent.",証拠は彼が無実であることを証明した。
a1-part6-0113,offer,～を申し出る、提供,相手に差し出し申し出るイメージ。提供・提案や、値をつける意味も。,"Offer help to others.",他の人に助けの手を差し伸べなさい。
a1-part6-0198,official,公式の、公務の,公に認められた状態。公式の・公務上の意味で使う。「公務の」の意味もある。 ,"The official announcement came this morning.",公式発表が今朝あった。
a1-part3-0138,sleep,眠り,眠っている状態。動詞で眠る、名詞で睡眠を表す。,"I need to go to sleep early before the exam.",試験前に早く寝なければならない。
a1-part1-0170,table,テーブル,「物を置く台」から、表・一覧・会議で議題にする意味もある。 ,"The table held maps and candles.",テーブルには地図とろうそくが置かれていた。
a1-part7-0116,truth,真実,事実に合っていること。真実・本当のこと。 ,"The truth finally came out in court.",真実がついに法廷で明らかになった。
a1-part7-0166,whatever,何でも、どんな～でも,「何でも・どんな～でも」を表す語。譲歩や強調にも使う。,"Choose whatever you like.",好きなものを何でも選びなさい。
a1-part6-0041,figure,数字,形や数のイメージ。数字・人物像・図にも使う。 ,"The sales figure rose to 80 percent.",売上高は80パーセントに上昇した。
a1-part7-0037,modern,現代の,今の時代の現代的な様子を表す。近代の・最新のの意味にも使う。,"Modern trains stop at this platform.",現代の電車はこのホームに停まる。
a1-part2-0121,build,～を建てる,材料を組み合わせて作るイメージ。体力や関係を築く意味もある。 ,"Build a shelter before dark.",暗くなる前に避難所を作りなさい。
a1-part3-0032,piece,部分,全体から切り出した一部。作品・一切れにも使う。 ,"She ate one piece of cake after lunch.",彼女は昼食後にケーキを1切れ食べた。
a1-part7-0025,text,原文,文章の本文・原文。教科書や、携帯のメールの意味にも使う。,"Read the text before answering.",答える前にテキストを読みなさい。
