id,english,japanese,detail,sample,sample-jpn
b2-add1-0215,means,手段、財産,目的を果たす手段・方法。暮らしを支える財産を指すことも。,"There must be a means to solve this.",これを解決する手段があるはずだ。
b2-part7-0115,times,～倍・掛ける,数を掛ける感覚。three timesなら「3倍・3回」。 ,"Four times five is twenty.",4かける5は20だ。
b2-add1-0847,non,～でない、非～,「~でない・非~」を表す接頭辞的な語。否定を示す。,"This is a non-smoking room.",これは禁煙の部屋だ。
b2-add1-0342,so-called,いわゆる、名ばかりの,世間でそう呼ばれる「いわゆる」の様子。名ばかりの含みにも使う。,"The so-called expert was wrong.",その自称専門家は間違っていた。
b2-add1-0485,e-book,電子書籍,画面で読む電子書籍。デジタルの本を指す。,"She reads e-books on her tablet.",彼女はタブレットで電子書籍を読む。
b2-add1-0217,media,メディア、媒体、報道機関,情報を伝える媒体・報道機関。テレビや新聞などを指す。,"The story spread through social media.",その話はSNSを通じて広まった。
b2-add1-0875,pre,前の、あらかじめの,「前の・あらかじめ」を表す接頭辞的な語。事前を示す。,"This is a pre-game meeting.",これは試合前の打ち合わせだ。
b2-add1-0204,long-term,長期の、長期的な,長い期間にわたる長期の様子。先を見すえたイメージ。,"We need a long-term plan.",私たちには長期的な計画が必要だ。
b2-part3-0113,moving,感動的な・動く,心を動かす感動的な様子。動いている・引っ越しのの意味にも。,"The movie had a moving ending.",その映画には感動的なエンディングがあった。
b2-add1-0345,son-in-law,義理の息子、婿,娘の夫である義理の息子。血縁でない息子を指す。,"Their son-in-law is a doctor.",彼らの婿は医者だ。
b2-add1-0404,well-paid,給料の高い、高給の,報酬が高い高給の様子。実入りのよいイメージ。,"She has a well-paid job.",彼女は給料の高い仕事に就いている。
b2-add1-0752,ex,元～、前の,「元～・前の」を表す語。元配偶者などを指す口語にも使う。,"She is his ex-boss.",彼女は彼の元上司だ。
b2-add1-0153,growing,成長する、増えつつある,だんだん大きく・増える様子。伸び盛りのイメージ。,"There is a growing interest in health.",健康への関心が高まりつつある。
b2-add1-0830,mid,中間の、真ん中の,「中ほどの・真ん中の」を表す語。時期や場所の中間を指す。,"We met in mid-July.",私たちは7月中旬に会った。
b2-add1-0123,expected,予想された、期待された,起こると見込まれた様子。当然と思われるイメージ。,"The results were better than expected.",結果は予想より良かった。
b2-add1-0402,well-built,体格のよい、頑丈な,がっしりした体格や造りの様子。しっかりしたイメージ。,"He is tall and well-built.",彼は背が高く体格がよい。
b2-add1-0128,father-in-law,義理の父、しゅうと,配偶者の父である義理の父。血縁でない父を指す。,"My father-in-law loves fishing.",私の義父は釣りが大好きだ。
b2-part2-0084,fighting,戦闘,武力でぶつかる戦闘・戦い。闘争を指す。,"The fighting continued for two days.",戦闘は2日間続いた。
b2-add1-0333,short-term,短期の、短期的な,短い期間の短期の様子。当座のイメージ。,"This is only a short-term solution.",これは短期的な解決策にすぎない。
b2-part1-0070,literally,文字どおりに,「文字どおりに・まさに」を表す副詞。誇張でない様子を示す。,"He literally jumped when the alarm rang.",警報が鳴ったとき、彼は文字通り飛び上がった。
b2-add1-0275,planning,計画立案、企画,先を見通す計画立案・企画。段取りを立てることを指す。,"Careful planning made the trip a success.",入念な計画がその旅を成功させた。
b2-add1-0199,last-minute,土壇場の、直前の,締め切り直前の・間際の様子。ぎりぎりのイメージ。,"She made a last-minute change.",彼女は直前の変更を加えた。
b2-add1-0229,mother-in-law,義理の母、しゅうとめ,配偶者の母である義理の母。血縁でない母を指す。,"Her mother-in-law lives nearby.",彼女の義母は近くに住んでいる。
b2-part1-0014,tough,丈夫な・厳しい,丈夫で頑丈な様子。厳しい・強情な・骨の折れる意味にも。,"The exam was tough.",試験は難しかった。
b2-add1-0135,fox,キツネ、ずる賢い人,尾の太い野生動物キツネ。ずる賢い人の比喩にも使う。,"A fox ran across the field.",キツネが野原を横切った。
b2-part2-0139,remains,残り・遺跡・遺体,あとに残る残り。遺跡・遺体を指す。,"The remains of the old castle still stand.",古い城の遺跡が今も残っている。
b2-add1-0932,sub,下位の、副～、代理,「下の・副~」を表す接頭辞的な語。控えの代理を指すことも。,"He played as a sub in the game.",彼は試合に控えとして出た。
b2-add1-0600,tech,科学技術、テクノロジー,科学技術の略(technology)。工科大学を指すこともある。,"She works in the tech industry.",彼女はテクノロジー業界で働いている。
b2-add1-0051,brother-in-law,義理の兄弟,配偶者の兄弟や、姉妹の夫。血縁でない兄弟を指す。,"My brother-in-law is a teacher.",私の義理の兄弟は教師だ。
b2-part2-0136,shooting,射撃,銃を撃つ射撃。発砲・撮影を指すこともある。,"The shooting was reported on the evening news.",その銃撃事件は夕方のニュースで報道された。
