id,english,japanese,detail,sample,sample-jpn
a1-part7-0054,branch,枝,木の枝。支店・支流・部門の意味にも広がる。,"A bird sat on the branch.",鳥が枝に止まっていた。
a1-part7-0071,description,記述,特徴を言葉で説明したもの。記述・説明文。 ,"The description matched the missing bag.",説明は行方不明のバッグと一致した。
a1-part7-0111,argument,論争,理由を出して争うこと。議論・口論・主張に使う。 ,"They had an argument about money.",彼らはお金のことで言い争った。
a1-part5-0032,dirty,汚い,汚れて汚い状態。卑劣な・不正なの意味にも広がる。,"Dirty boots stood by the door.",泥だらけのブーツがドアのそばに置いてあった。
a1-part7-0058,error,誤り,正しくない誤り。手違い・誤差の意味にも使う。,"The error appeared in the last column.",エラーが最後の列に現れた。
a1-part4-0023,noise,音,不快な音・騒音。雑音・世間の評判の意味にも使う。,"The noise woke the baby.",騒音が赤ちゃんを起こした。
a1-part4-0183,pink,桃色,主な意味は色の「桃色」。物の色や雰囲気を表す形容詞。 ,"The wall is pink.",壁はピンク色だ。
a1-part7-0074,plate,平皿,食事用の平皿。金属板・表札や、名詞で一皿の量も指す。,"She put the plate on the table.",彼女はテーブルの上にお皿を置いた。
a1-part4-0111,tall,高い,背や丈が高い状態。大げさな話の意味にも使う。,"A tall tree stood beside the house.",背の高い木が家の隣に立っていた。
a1-part7-0052,thousand,1000、千,数を表す語。1000、千という数量や順番の表現に使う。 ,"A thousand lanterns lit the street.",1000個の提灯が通りを照らした。
a1-part7-0199,appearance,現れること,外から見える様子。外見・出現を表す。 ,"Her appearance changed after the haircut.",散髪の後、彼女の外見が変わった。
a1-part4-0083,bottle,びん,液体を入れるびん。びん詰めにする・抑え込む動詞にもなる。,"She put the bottle on the table.",彼女はボトルをテーブルの上に置いた。
a1-part4-0176,cheese,チーズ,食べ物・飲み物の「チーズ」。食事や好みの話で使う。 ,"The cheese tasted fresh.",チーズは新鮮な味がした。
a1-part7-0012,detail,詳細、細部,細かい部分。詳細・細部を表す。 ,"Every detail matters.",細かいことがすべて重要だ。
a1-part2-0183,parent,親,父または母。元になるもの・親会社の意味もある。 ,"A parent waited outside the classroom.",保護者が教室の外で待っていた。
a1-part8-0051,prefer,～をより好む,他よりそちらを好むイメージ。選ぶ・優先する意味にも使う。,"I prefer tea to coffee.",私はコーヒーよりお茶が好きだ。
a1-part8-0177,unlike,と違って,「～と違って」を表す前置詞。似ていないことを示す。,"Unlike his brother, Tom is quiet.",兄と違って、トムは静かだ。
a1-part8-0145,weekly,毎週の,毎週の・週ごとの様子。週刊誌を指すこともある。,"We have a weekly meeting on Monday.",毎週月曜日に会議がある。
a1-part4-0029,conversation,会話,互いに話を交わすこと。会話のやり取りを指す。 ,"Good conversation requires listening.",良い会話には傾聴が必要だ。
a1-part8-0093,lock,錠,戸締まりの錠。かぎをかける・動かなくする動詞にも使う。,"The lock on the door is broken.",ドアの鍵が壊れている。
a1-part4-0122,nose,鼻,においをかぐ鼻。機首や突き出た先端の意味にも使う。,"The dog touched the door with its nose.",犬が鼻でドアに触れた。
a1-part7-0090,print,～を印刷する,文字や絵を印刷するイメージ。刊行する・跡を押す意味にも使う。,"Please print the document before the meeting.",会議の前に書類を印刷してください。
a1-part4-0011,sight,視力、光景,見えるもの・見る力。光景・視力・名所にも使う。 ,"The sunset was a beautiful sight.",夕日は美しい光景だった。
a1-part4-0133,button,ボタン,服を留めるボタン。押しボタンや、留める動詞にも使う。,"Press the red button.",赤いボタンを押しなさい。
a1-part8-0143,wise,賢い,経験に富み賢い様子。分別のある・賢明なイメージ。,"The wise teacher gave good advice.",賢明な先生が良いアドバイスをくれた。
a1-part4-0041,careful,注意深い,注意を向けて慎重な状態。ミスや危険を避ける語。 ,"Be careful when you cross the street.",道路を渡るときは注意しなさい。
a1-part4-0147,excuse,～を許す、言い訳,許す・勘弁するという動詞と、言い訳という名詞の両方を持つ語。,"Excuse me, is this seat taken?",すみません、ここは空いていますか？
a1-part8-0019,expert,専門家,ある道に通じた専門家。熟達したのの意味にも使う。,"The expert gave clear advice.",専門家が明確なアドバイスをくれた。
a1-add1-0025,girlfriend,ガールフレンド、彼女,交際している女性の恋人。親しい女友達を指すこともある。,"He introduced his girlfriend to us.",彼は私たちに彼女を紹介した。
a1-part7-0066,latter,後者の、後半の,二つのうち後者・後半の様子を表す。,"Between tea and coffee, I chose the latter.",お茶とコーヒーの間で、私は後者を選んだ。
a1-part8-0039,opposite,反対の、向かい側の,正反対の・向かい側の様子。逆や、対する相手の意味にも使う。,"The note is opposite the box.",メモは箱の向かい側にある。
a1-part4-0113,restaurant,レストラン、料理店,食事を出す飲食店。レストラン・料理店を指す。,"The restaurant served noodles after midnight.",そのレストランは深夜過ぎにも麺を出した。
a1-part5-0165,thursday,木曜日,週の半ばの木曜日を指す語。,"We met on Thursday.",私たちは木曜日に会った。
a1-part3-0144,circle,円,丸く囲む形。円・仲間の輪・囲む動詞にも使う。 ,"Draw a circle around the answer.",答えを丸で囲みなさい。
a1-part5-0144,turkey,シチメンチョウ,動物の「シチメンチョウ」。種類や特徴を言う基本名詞。 ,"We cooked a turkey for the holiday dinner.",休日のディナーに七面鳥を料理した。
a1-part7-0153,customer,お客,商品を買うお客・顧客。取引相手を指す。,"The customer asked for a refund at the counter.",客がカウンターで払い戻しを求めた。
a1-part8-0126,drawing,線で描くこと,線で描いた絵。描く行為・抽選にも使う。 ,"Her drawing showed a tree and a house.",彼女の絵には木と家が描かれていた。
a1-part3-0173,egg,卵,食べ物・飲み物の「卵」。食事や好みの話で使う。 ,"Beat one egg before adding it to the batter.",生地に加える前に卵を1個溶きほぐしなさい。
a1-part8-0088,familiar,よく知られている,よく知っていてなじみがある状態。見慣れた。 ,"This street looks familiar.",この通りは見覚えがある。
a1-part7-0075,inch,インチ,約2.54cmの長さの単位インチ。少しずつ動く動詞にも使う。,"Move it one inch to the left.",左に1インチ動かしなさい。
a1-part7-0178,replace,～に取って代わる,別のものに取って代わるイメージ。交換する・元へ戻す意味にも。,"Experts know how to replace the battery safely.",専門家はバッテリーを安全に交換する方法を知っている。
a1-part7-0120,scientific,科学の,科学の・科学的な様子。系統立った・厳密なの意味にも使う。,"A scientific experiment requires careful measurement.",科学的実験には慎重な測定が必要だ。
a1-part8-0100,tone,口調、調子,音や言葉の調子。口調・色合いにも使う。 ,"His tone sounded angry on the phone.",電話での彼の口調は怒っているように聞こえた。
a1-part8-0166,chest,胸、大箱,体の胸。ふた付きの大箱・整理だんすの意味にも使う。,"He felt pain in his chest.",彼は胸に痛みを感じた。
a1-part3-0197,paint,ペンキ、～を塗る,塗料を塗るイメージ。絵の具で描く・名詞でペンキを表す。,"Paint the fence before it rains.",雨が降る前にフェンスを塗りなさい。
a1-part8-0131,pilot,水先案内人,船の水先案内人。飛行機の操縦士・試験的なの意味にも使う。,"The pilot landed the plane safely.",パイロットは飛行機を安全に着陸させた。
a1-part7-0070,achieve,～を達成する,努力して成し遂げるイメージ。達成する・獲得する意味にも使う。,"She worked hard to achieve her goal.",彼女は目標を達成するために懸命に努力した。
a1-part8-0067,earn,～を稼ぐ,働いて金を稼ぐイメージ。得る・値するの意味にも使う。,"She works hard to earn money.",彼女はお金を稼ぐために懸命に働いている。
a1-part4-0144,everywhere,あらゆる所に,あらゆる場所に。至る所でという意味を表す副詞。,"Wildflowers grew everywhere after the rain.",雨の後、野の花があちこちに咲いた。
a1-part7-0161,manage,～を管理する、なんとかする,うまく管理するイメージ。経営する・どうにか成し遂げる意味にも。,"She learned to manage a small team.",彼女は小さなチームの管理を学んだ。
a1-part4-0061,meal,食事,食べ物・飲み物の「食事」。食事や好みの話で使う。 ,"The meal ended with fresh fruit.",食事は新鮮な果物で締めくくられた。
a1-part5-0087,pet,愛がん動物,かわいがって飼う愛玩動物。お気に入り・なでる動詞にも使う。,"A pet needs food, water, and care.",ペットには食事、水、そして世話が必要だ。
a1-add1-0052,T-shirt,Tシャツ,半袖で襟のないTシャツ。T字形の普段着のシャツを指す。,"He bought a white T-shirt.",彼は白いTシャツを買った。
a1-part4-0048,painting,絵、絵を描くこと,絵画。絵を描くこと・彩色の意味にも使う。,"The painting showed a stormy harbor.",絵画は嵐の港を描いていた。
a1-part8-0091,widely,広く,動作や状態の程度・様子を表す語。「広く」の感じを加える。 ,"The story was widely reported.",その話は広く報道された。
a1-part8-0082,hardly,ほとんどない,「ほとんど～ない」を表す副詞。程度がわずかなことを示す。,"He could hardly hear the bell.",彼はベルの音がほとんど聞こえなかった。
a1-part5-0002,anybody,だれか、だれでも,人を不特定に指す語。疑問・否定で「だれか／だれも」。「だれでも」の意味もある。 ,"Can anybody answer this question?",誰かこの質問に答えられますか？
a1-part6-0179,sample,見本,全体から取った一部。見本・標本・試供品に使う。 ,"The sample came from deep ice.",サンプルは深い氷の中から採取された。
a1-part3-0165,bone,骨,体を支える骨。骨組み・本質の意味にも使う。,"The dog buried a bone.",犬が骨を埋めた。
a1-part4-0121,bread,パン,食べ物・飲み物の「パン」。食事や好みの話で使う。 ,"Fresh bread cooled on the counter.",焼きたてのパンがカウンターで冷めていた。
a1-part8-0080,gate,門,出入りを管理する口。門・搭乗口に使う。 ,"Close the gate after you enter.",入ったらゲートを閉めてください。
a1-part8-0066,inner,内側の,内側の・内面の様子。心の奥の・内部のの意味にも使う。,"She listened to her inner voice.",彼女は内なる声に耳を傾けた。
a1-part8-0134,ourselves,私たち自身,「私たち自身」を表す再帰・強調の代名詞。,"We made dinner ourselves.",私たちは自分たちで夕食を作った。
a1-part7-0144,reply,答える,問いに答える返事。応答や、答えるという動詞にも使う。,"Please reply by Friday.",金曜日までに返事をしてください。
a1-part3-0183,thin,薄い,厚みや幅が少ない状態。薄い・細い・濃くないに使う。 ,"Thin ice covered the pond.",薄い氷が池を覆った。
a1-part4-0079,tower,塔,高くそびえる塔。ひときわ抜きん出る意味の動詞にもなる。,"The tower looked over the town.",塔が町を見渡していた。
a1-part7-0024,appropriate,適切な,場にふさわしく適切な様子。動詞では充てる・私物化する意味も。,"That is an appropriate response.",それは適切な返答だ。
a1-part4-0027,wheel,車輪,回って進む車輪。ハンドル・回転の意味にも使う。,"The front wheel of the bicycle was flat.",自転車の前輪がパンクしていた。
a1-part7-0149,attitude,姿勢,物事への向き合い方。態度・考え方を表す。 ,"His positive attitude helped the team.",彼の前向きな姿勢がチームを助けた。
a1-part4-0177,breakfast,朝食,朝にとる食事。一日で最初の食事を指す。,"Breakfast is ready.",朝食の準備ができました。
a1-part4-0191,concert,演奏会,音楽を聴かせる演奏会・コンサート。協調の意味にも使う。,"The concert started with a drum solo.",コンサートはドラムソロで始まった。
a1-part4-0012,ear,耳,音を聞く器官。聞き分ける力や穀物の穂の意味にも使う。,"Whisper the secret in my ear.",耳元で秘密をそっとささやいてください。
a1-part3-0190,factory,工場,物を大量に作る場所。工場を表す基本語。 ,"The factory makes paper boxes.",その工場は紙箱を作っている。
a1-part8-0085,intelligence,知能,理解し考える力。知能・情報活動にも使う。 ,"The test measures verbal intelligence.",そのテストは言語知能を測定する。
a1-part8-0191,perfectly,完全に,欠けなく完全に。申し分なく、まったく。 ,"The key fits perfectly in the lock.",鍵は鍵穴にぴったりはまる。
a1-part6-0191,prepare,～を準備する,前もって準備するイメージ。用意する・覚悟させる意味にも使う。,"Prepare the room for guests.",ゲストのために部屋を準備しなさい。
a1-part3-0109,sentence,文,文のまとまり。法律では判決・刑の意味もある。 ,"Combine the two short sentences into one longer sentence.",2つの短い文を1つの長い文にまとめなさい。
a1-part5-0014,singer,歌う人,歌を歌う歌手。歌い手を指す。,"The singer hit the high note clearly.",その歌手は高い音を鮮明に出した。
a1-part4-0149,smell,～のにおいがする、におい,鼻で感じるもの。におい・におう・かぐの意味。「のにおいがする」の意味もある。 ,"The smell of bread filled the kitchen.",パンの香りがキッチンに広がった。
a1-part4-0007,topic,話題,話や文章で扱う話題・主題。論題を指す。,"The topic changed after lunch.",昼食後に話題が変わった。
a1-part4-0046,wash,～を洗う,水で汚れを落とすイメージ。押し流す・洗濯物の意味にも広がる。,"Wash the berries in cold water.",ベリーを冷水で洗いなさい。
a1-part7-0043,chemical,化学の,物質の性質や反応に関係する語。化学の・化学物質。 ,"Wear gloves when handling a chemical substance.",化学物質を扱うときは手袋をつけなさい。
a1-add1-0027,gray,灰色、灰色の,白と黒の中間の灰色。曇った・どんよりしたの意味にも使う。米式つづり。,"The sky turned gray before the rain.",雨の前に空が灰色になった。
a1-add1-0032,math,数学、算数,数を扱う数学の略称(mathematics)。計算の科目を指す。,"Math is my best subject.",数学は私のいちばん得意な科目だ。
a1-part3-0161,newspaper,新聞,出来事を伝える新聞。新聞紙を指す。,"The newspaper arrived at dawn.",新聞が夜明けに届いた。
a1-part5-0191,pants,ズボン,脚を通す下衣ズボン。英では下着のパンツも指す。,"These pants are too long for me.",このズボンは私には長すぎる。
a1-part4-0028,pleasure,喜び,心地よい楽しさ。喜び・楽しみ・好意を表す。 ,"Reading by the fire gave her great pleasure.",暖炉のそばで読書することが彼女には大きな喜びだった。
a1-part8-0139,wealth,富,多くの財産や資源。富・豊かさを表す。 ,"Wealth does not always bring happiness.",富は必ずしも幸福をもたらさない。
a1-part4-0110,bath,入浴,湯につかる入浴。浴槽・浴室を指すこともある。,"A hot bath relaxed her shoulders.",熱いお風呂で彼女の肩がほぐれた。
a1-part5-0119,boyfriend,男友だち,交際相手の男友だち・彼氏を指す語。,"Her boyfriend sent her a birthday card.",彼女の彼氏が誕生日カードを送った。
a1-part4-0131,contest,コンテスト、争い,勝敗を競う争い。異議を唱える・争うという動詞にもなる。,"She won first prize in the contest.",彼女はコンテストで一等賞を獲得した。
a1-part8-0074,fairly,公平に,かなり、または公平に。文脈で2つの意味に注意。 ,"The judge treated everyone fairly.",裁判官は全員を公平に扱った。
a1-part5-0098,mum,お母さん、沈黙した,口語で「お母さん」。形容詞で黙っている意味にも使う。,"Mum cooked dinner for the family.",お母さんが家族のために夕食を作った。
a1-add1-0045,p.m.,午後,「午後」を表す語。正午から真夜中までの時刻に添える。ラテン語由来。,"I finish work at 6 p.m.",私は午後6時に仕事を終える。
a1-part5-0016,shower,シャワー、シャワーを浴びる,にわか雨・シャワー。降り注ぐ・浴びせる意味にも使う。,"I took a shower after the game.",試合の後シャワーを浴びた。
a1-part8-0101,unknown,知られていない,知られていない・不明の様子。無名の・未知のの意味にも使う。,"The unknown number appeared on my phone.",知らない番号が私の電話に表示された。
a1-part8-0089,chart,図表、海図,情報を図や表にしたもの。グラフ・図表に使う。 ,"The chart shows sales by month.",グラフは月別の売上を示している。
a1-part5-0169,wednesday,水曜日,週の半ばの水曜日を指す語。,"We met on Wednesday.",私たちは水曜日に会った。
a1-part2-0032,describe,～を描写する,特徴を言葉で説明するイメージ。様子を詳しく述べる。 ,"Describe the painting in three words.",その絵画を3つの言葉で表現しなさい。
a1-part3-0141,repeat,～を繰り返す,同じことをもう一度行うイメージ。復唱する意味にも使う。,"Please repeat the question slowly.",もう一度ゆっくり質問を繰り返してください。
a1-part6-0117,represent,～を表す、代表する,象徴として表すイメージ。代表する・相当する意味にも使う。,"The flag can represent freedom.",その旗は自由を象徴することができる。
a1-part7-0128,argue,議論する,意見をぶつけ合うイメージ。言い争う・主張する意味にも使う。,"They often argue about money.",彼らはよくお金のことで言い争う。
a1-part8-0193,battery,電池、砲兵中隊,電気をためる電池。ひとそろい・砲兵中隊や、暴行を指す。,"My phone battery is almost dead.",私のスマートフォンのバッテリーがほぼ切れている。
a1-part4-0072,cloud,雲,自然や天候に関する「雲」。季節・空・環境の話で使う。 ,"A dark cloud covered the sun.",暗い雲が太陽を覆った。
a1-part4-0130,desk,机,読み書きする机。編集部・受付を指すこともある。,"Books covered the desk.",机の上に本が積み重なっていた。
a1-part8-0003,destroy,～を破壊する,形や機能を完全に壊す動き。建物・計画にも使う。 ,"The fire may destroy the old building.",火災が古い建物を焼き尽くすかもしれない。
a1-part8-0078,shock,衝撃,強い驚きや衝撃。ショック・感電にも使う。 ,"The news gave everyone a shock.",そのニュースは皆に衝撃を与えた。
a1-part5-0028,smoking,煙ること,タバコを吸うこと・喫煙。煙を出している様子にも使う。,"Smoking is not allowed inside the station.",駅の構内は喫煙禁止です。
a1-part8-0073,survive,生き残る,危機を乗り越え生き残るイメージ。長生きする・持ちこたえる意味も。,"Only a few plants can survive in the desert.",砂漠で生き残れる植物はほんのわずかだ。
a1-part6-0142,temperature,温度,熱さ・冷たさを数値で表す語。気温・体温に使う。 ,"The temperature dropped below zero.",気温がゼロ度以下に下がった。
a1-part4-0017,thick,厚い,厚みがある状態。濃い・密な・親しいの意味にも広がる。,"Thick fog covered the bridge.",濃い霧が橋を覆った。
a1-add1-0009,CD,コンパクトディスク,音楽やデータを記録するCD。compact discの略。,"She bought a new CD.",彼女は新しいCDを買った。
a1-part5-0099,guitar,ギター,弦をはじいて弾くギター。ポピュラー音楽で広く使う。,"He played the guitar at the concert.",彼はコンサートでギターを弾いた。
a1-part4-0092,pocket,ポケット,衣服のポケット。所持金や小さなくぼみの意味にも広がる。,"A coin rattled in his pocket.",コインがポケットの中でカラカラと鳴った。
a1-part5-0049,baseball,野球,9人ずつで戦う球技の野球。その球も指す。,"They played baseball after school.",彼らは放課後に野球をした。
a1-part5-0125,soccer,サッカー,足でボールを扱う球技のサッカー。,"They played soccer after school.",彼らは放課後にサッカーをした。
a1-part5-0045,bathroom,浴室,入浴やトイレのための浴室。洗面所を指すこともある。,"The bathroom mirror was covered with steam.",浴室の鏡は湯気で曇っていた。
a1-part8-0170,belt,ベルト,腰を締めるベルト・帯。地帯や、強打するという動詞にも使う。,"He tightened his belt before leaving.",出発前に彼はベルトを締めた。
a1-part5-0140,bye,さようなら,別れのあいさつ「さようなら」。goodbyeのくだけた形。,"She waved bye at the station.",彼女は駅でバイバイと手を振った。
a1-part5-0031,exciting,興奮させる,心をわくわくさせる状態。刺激的で興奮させる様子を表す。,"The exciting game kept the crowd on its feet.",わくわくする試合は観客を夢中にさせた。
a1-part8-0192,musical,音楽の,音楽の・音楽的な様子。名詞ではミュージカルを指す。,"She enjoys musical theater.",彼女はミュージカルシアターを楽しむ。
a1-part8-0112,plastic,プラスチック,加工しやすいプラスチック。形容詞で可塑性のある意味にも使う。,"Plastic bottles should be recycled.",ペットボトルはリサイクルすべきだ。
a1-part6-0139,refer,言及する、参照する,話に触れて言及するイメージ。参照する・照会する意味にも使う。,"Please refer to the chart on page ten.",10ページの図表を参照してください。
a1-part5-0071,ugly,醜い,見た目や性質が不快な状態。醜い・ひどいに使う。 ,"The old wall looked ugly.",古い壁はみすぼらしく見えた。
a1-part7-0023,communication,伝達,情報や気持ちを伝え合うこと。連絡・意思疎通。 ,"Clear communication prevents mistakes.",明確なコミュニケーションがミスを防ぐ。
a1-part4-0141,uncle,おじ,親のきょうだいのおじ。伯父・叔父を指す。,"My uncle taught me to fish.",叔父が私に釣りを教えてくれた。
a1-add1-0014,dancing,踊ること、ダンス,音楽に合わせて踊ること。danceの動名詞・現在分詞。,"She loves dancing at parties.",彼女はパーティーで踊るのが大好きだ。
a1-part8-0148,dust,ちり,細かなちり・ほこり。粉や、ほこりを払うという動詞にも使う。,"Dust covered the old books.",古い本にほこりが積もっていた。
a1-part3-0192,ideal,理想,理想としてぴったりな状態。名詞「理想」にも使う。 ,"The quiet room was ideal for study.",静かな部屋は勉強に最適だった。
a1-part4-0056,lesson,課,学ぶ一まとまり。授業・教訓の意味がある。 ,"The lesson ended with a short song.",授業は短い歌で終わった。
a1-part6-0193,operate,動く,機械などが動くイメージ。操作する・経営する・手術する意味にも。,"This machine can operate in cold weather.",この機械は寒冷地でも動作できる。
a1-part4-0143,pen,ペン,字を書くペン。囲い・おりや、書くという動詞にも使う。,"The pen rolled under the desk.",ペンが机の下に転がった。
a1-part5-0168,princess,王女,王や王家の娘である王女。王子妃も指す。,"The princess wore a silver crown.",王女は銀の王冠をつけていた。
a1-part8-0121,root,根元,植物の根。物事の根本・語根にも使う。 ,"The root of the tree reached deep underground.",木の根は地下深くまで伸びていた。
a1-part5-0065,cop,警官,くだけて警官・おまわり。捕らえるという動詞にも使う。,"A cop stopped the car for speeding.",警察官がスピード違反で車を止めた。
a1-part7-0183,highway,幹線道路,都市間を結ぶ幹線道路。主要道を指す。,"Heavy traffic blocked the highway.",激しい渋滞が高速道路をふさいだ。
a1-part4-0104,pray,祈る,神などに願うこと。祈る・強く願う意味。 ,"They pray before the meal.",彼らは食事の前にお祈りをする。
a1-part8-0008,speaker,話す人,話す人・演説者。議長や、拡声器のスピーカーを指す。,"The speaker tested the microphone before the presentation.",スピーカーはプレゼンテーションの前にマイクをテストした。
a1-part4-0160,clock,時計,時刻を示す掛け時計・置き時計。計時装置を指す。,"The clock shows eight thirty.",時計は8時30分を指している。
a1-part5-0040,hungry,飢えた,空腹で飢えた状態。渇望している様子にも使う。,"The hungry child ate a sandwich.",お腹を空かせた子供がサンドイッチを食べた。
a1-part5-0118,pizza,ピッツァ,食べ物・飲み物の「ピッツァ」。食事や好みの話で使う。 ,"The pizza arrived hot from the oven.",ピザはオーブンから熱々で届いた。
a1-part5-0139,palace,宮殿,王や貴人が住む宮殿。壮麗な大邸宅を指す。,"The king lived in a large palace.",王様は大きな宮殿に住んでいた。
a1-part8-0155,rating,格づけ,評価を数値や等級で示したもの。格付け・視聴率。 ,"The movie received a high rating.",その映画は高い評価を受けた。
a1-part5-0081,temple,寺院、こめかみ,神仏をまつる寺院。頭の側面のこめかみも同じ語。,"Visitors removed their shoes before entering the temple.",参拝者は寺に入る前に靴を脱いだ。
a1-part7-0109,educational,教育の,教育に関する・ためになる様子を表す。,"The museum trip was educational for the whole class.",博物館の遠足はクラス全員にとって教育的だった。
a1-part5-0008,ghost,幽霊,死者の霊のイメージ。幽霊・ぼんやりした存在に使う。 ,"They heard a ghost story by the fire.",彼らは焚き火のそばでおばけ話を聞いた。
a1-part3-0088,skill,熟練,練習で身につく能力。技術・技能を表す。 ,"Skill comes from careful practice.",スキルは丁寧な練習から生まれる。
a1-part3-0186,solve,～を解く,問題の答えを見つけるイメージ。難題を解決する意味に使う。,"Solve the puzzle before lunch.",昼食前にパズルを解きなさい。
a1-part8-0199,deeply,深く,深い程度で。感情や影響が強い時にも使う。 ,"The movie deeply moved the audience.",その映画は観客を深く感動させた。
a1-part5-0097,basketball,バスケットボール,5人ずつで戦う球技のバスケットボール。その球も指す。,"They played basketball in the gym.",彼らは体育館でバスケットボールをした。
a1-part8-0164,shadow,陰,自然や天候に関する「陰」。季節・空・環境の話で使う。 ,"A tall tree cast a shadow on the wall.",高い木が壁に影を落とした。
a1-add1-0022,employee,従業員、社員,雇われて働く従業員・被雇用者。employer(雇用主)の対語。,"The company has 50 employees.",その会社には従業員が50人いる。
a1-part3-0037,engineer,技師,機械や工事を扱う技師・技術者。設計するという動詞にも使う。,"The engineer checked the bridge design.",エンジニアが橋の設計を確認した。
a1-part4-0098,fishing,魚取り,魚を取ろうとする活動。釣りや漁を表す。 ,"Fishing is popular at the lake.",釣りはその湖で人気がある。
a1-part8-0010,graduate,大学卒業者,学校を出た卒業者。卒業する・目盛りをつける動詞にも。,"She will graduate from college next year.",彼女は来年大学を卒業する。
a1-part7-0063,importance,重要性,大切さの度合い。重要性を表す。 ,"He explained the importance of daily practice.",彼は毎日練習することの重要性を説明した。
a1-part4-0165,knife,ナイフ,物を切るナイフ・小刀。刃物で刺すという動詞にも使う。,"The knife cut the rope.",ナイフがロープを切った。
a1-part3-0193,shoulder,肩,首と腕の間の部分。責任を担う・路肩の意味にも使う。,"His shoulder hurt after tennis.",テニスの後、彼の肩が痛んだ。
a1-part4-0187,bedroom,寝室,眠るための寝室。ベッドを置く部屋を指す。,"The bedroom was quiet and warm at night.",夜、寝室は静かで暖かかった。
a1-part5-0086,boring,退屈な,人を退屈させる性質。boredは「退屈している」。 ,"The boring lecture made everyone sleepy.",つまらない講義でみんな眠くなった。
a1-part8-0005,custom,習慣,長く続く習慣。税関customsとの違いに注意。 ,"Bowing is an important custom in Japan.",お辞儀は日本の重要な習慣だ。
a1-part7-0191,delay,～を延期する,予定を遅らせるイメージ。延期する・手間取る意味にも使う。,"Heavy snow can delay the train.",大雪は電車を遅らせることがある。
a1-part7-0093,expression,言葉で表すこと,外に表れた言葉や顔つき。表現・表情に使う。 ,"Her expression showed surprise.",彼女の表情は驚きを示していた。
a1-part7-0157,marry,と結婚する,夫婦になり結婚するイメージ。結び合わせる意味にも使う。,"They plan to marry next spring.",彼らは来年の春に結婚する予定だ。
a1-part4-0015,nurse,看護人,病人を看護する看護師。乳母や、大事に育てる動詞にも使う。,"The nurse checked the patient's temperature.",看護師が患者の体温を測った。
a1-part7-0073,principal,主要な、校長,最も重要な主要な様子。学校の校長や、元金の意味にも使う。,"The principal spoke at the school assembly.",校長が学校集会で話した。
a1-part7-0145,reveal,～を明らかにする,隠れたものを明らかにするイメージ。暴露する・見せる意味にも。,"The test will reveal the truth.",そのテストは真実を明らかにするだろう。
