id,english,japanese,detail,sample,sample-jpn
b1-part8-0001,probable,起こりそうな、あり得る,十分起こりそうな様子。ありそうな・見込みの高いイメージ。,"Rain is probable this afternoon.",今日の午後は雨が降る可能性が高い。
b1-part8-0002,involvement,関連,何かに関わっている状態。参加・関与・巻き込みに使う。 ,"Parental involvement improves school activities.",親の関与は学校の活動を向上させる。
b1-part8-0003,headquarters,本部、本社,組織を束ねる本部・本社。司令部を指す。,"The company headquarters is in Tokyo.",その会社の本社は東京にある。
b1-part8-0004,consult,相談する、参照する,助言を求め相談するイメージ。参照する・診てもらう意味にも。,"Consult a doctor if the pain continues.",痛みが続く場合は医師に相談しなさい。
b1-part8-0005,qualification,資格、条件,求められる資格・条件。制限・限定を指すこともある。,"This job requires a teaching qualification.",この仕事には教員資格が必要だ。
b1-part8-0006,injection,注射、注入,液を体に入れる注射・注入。投入を指す。,"The nurse gave him an injection.",看護師が彼に注射をした。
b1-part8-0007,clothing,衣類,身にまとう衣類・衣服。着るものを指す。,"The clothing store opens at ten.",その衣料品店は10時に開く。
b1-part8-0008,reasonably,適度に、合理的に,「適度に・合理的に」を表す副詞。まずまずの様子を示す。,"The hotel is reasonably priced.",そのホテルはリーズナブルな価格だ。
b1-part8-0009,subdivision,細分、分譲地,さらに細かく分ける細分。分譲地・区画を指す。,"The map shows each subdivision of the city.",地図は都市の各区画を示している。
b1-part8-0010,known,知られている、既知の,世に知られている・既知の様子。有名なイメージ。,"This is a known problem in older computers.",これは古いコンピュータに知られている問題だ。
b1-part8-0011,replacement,交換、代替品,別のものに換える交換。代替品・後任を指す。,"We need a replacement battery.",交換用のバッテリーが必要だ。
b1-part8-0012,ally,同盟国、味方,手を組む同盟国・味方。同盟するという動詞にも使う。,"France was an ally in the war.",フランスは戦争での同盟国だった。
b1-part8-0013,incentive,動機、報奨,やる気を起こす動機・報奨。誘因を指す。,"The bonus was an incentive to work harder.",ボーナスは一生懸命働くための奨励策だった。
b1-part8-0014,laser,レーザー,強く細い光線のレーザー。集中した光を指す。,"The doctor used a laser.",医師はレーザーを使った。
b1-part8-0015,ease,容易さ、楽にする,重さや困難が軽くなるイメージ。名詞・動詞で使う。 ,"Painkillers can ease a headache.",鎮痛剤は頭痛を和らげることができる。
b1-part8-0016,investor,投資家,お金を出す投資家。出資者を指す。,"The investor bought shares in the company.",その投資家はその会社の株を買った。
b1-part8-0017,shipping,発送、海運,品物の発送・出荷。海運・船積みを指す。,"Please enter your shipping address.",配送先の住所を入力してください。
b1-part8-0018,reinforce,～を強化する,弱い所を強化するイメージ。補強する・増強する意味で使う。,"Extra steel will reinforce the bridge.",追加の鉄骨が橋を補強する。
b1-part8-0019,erect,直立した、建てる,まっすぐ立つイメージ。建物を建てる意味にも使う。 ,"The workers will erect a new sign.",作業員は新しい看板を設置する予定だ。
b1-part8-0020,innovation,革新,新しく生み出す革新。新機軸・技術革新を指す。,"Innovation drives progress in technology.",革新が技術の進歩を促進する。
b1-part8-0021,precisely,正確に、まさに,「正確に・まさに」を表す副詞。ぴったりであることを示す。,"She measured the length precisely.",彼女は長さを正確に測った。
b1-part8-0022,cabinet,内閣、戸棚,物を収める箱が原義。政治では内閣を指す。 ,"The files are in the cabinet.",ファイルはキャビネットの中にある。
b1-part8-0023,relieve,～を和らげる、解放する,苦痛や重荷を和らげるイメージ。解放する・交代する意味にも。,"This medicine will relieve the pain.",この薬は痛みを和らげる。
b1-part8-0024,excessive,過度の,度を越した過度の様子。過剰な・法外なイメージ。,"Excessive noise disturbed the neighbors.",過度な騒音が近隣住民を悩ませた。
b1-part8-0025,regardless,かかわらず,「かまわず・～に関係なく」を表す語。無頓着な様子を示す。,"She continued regardless of the rain.",彼女は雨にもかかわらず続けた。
b1-part8-0026,thoroughly,徹底的に,「徹底的に・すっかり」を表す副詞。抜かりのなさを示す。,"Read the instructions thoroughly.",説明書をよく読みなさい。
b1-part8-0027,disposition,性質、配置、処分,生まれつきの性質。配置や、処分・処理を指す。,"She has a cheerful disposition.",彼女は明るい性格だ。
b1-part8-0028,stimulate,～を刺激する,刺激して活気づけるイメージ。促す・鼓舞する意味で使う。,"Coffee can stimulate the brain.",コーヒーは脳を刺激することができる。
b1-part8-0029,migration,移動、移住,群れの移動。移住や、渡り鳥の渡りを指す。,"Bird migration begins in autumn.",鳥の渡りは秋に始まる。
b1-part8-0030,sweep,掃く、一掃する,ほうきで掃くイメージ。一掃する・さっと動く意味にも使う。,"Sweep the floor before guests arrive.",客が来る前に床を掃きなさい。
b1-part8-0031,revolutionary,革命的な、革命家,大変革を起こす革命的な様子。名詞では革命家を指す。,"The revolutionary invention changed modern medicine.",その革命的な発明が現代医学を変えた。
b1-part8-0032,arch,アーチ、弓形,弓なりのアーチ。弓形や、アーチ状に曲げる動詞にも使う。,"The stone arch was beautiful.",石造りのアーチは美しかった。
b1-part8-0033,memorial,記念碑、追悼の,功績を残す記念碑。追悼の・記念のの意味にも使う。,"They held a memorial service for the victims.",犠牲者のための追悼式が行われた。
b1-part8-0034,fleet,艦隊、車両隊,船の集まりの艦隊。車両隊や、速いの意味にも使う。,"The company owns a fleet of delivery trucks.",その会社は配送用トラックの車団を所有している。
