id,english,japanese,detail,sample,sample-jpn
b2-part3-0081,offshore,沖合の・海外の,岸から離れた沖合の様子。海外の・国外のの意味にも使う。,"They built an offshore wind farm.",彼らは沖合いに風力発電所を建設した。
b2-part2-0063,optional,選択が自由の,選ぶかどうか自由の・任意の様子。選択制のイメージ。,"The final question is optional.",最後の問題は任意だ。
b2-add1-0586,recipient,受取人、受賞者,物や賞を受け取る受取人。受領する側を指す。,"She is the recipient of the award.",彼女はその賞の受賞者だ。
b2-add1-0587,recruitment,採用、募集,人を集めて採る採用・募集。人材確保を指す。,"The company started recruitment.",その会社は採用活動を始めた。
b2-part3-0019,scent,におい、香り,「におい・香り」を表す語。よい香りを指すことが多い。,"The scent of flowers filled the room.",花の香りが部屋を満たした。
b2-part2-0146,surge,急増・押し寄せる,波のように押し寄せるイメージ。急増や、うねりを指す。,"A sudden surge in demand raised prices.",需要の急増が価格を引き上げた。
b2-part1-0182,terrace,テラス・段丘,屋外のテラス。段々畑や、河岸段丘を指す。,"They drank coffee on the sunny terrace.",彼らは晴れたテラスでコーヒーを飲んだ。
b2-add1-0613,workforce,労働力、全従業員,働き手の総体の労働力。会社の全従業員を指す。,"Half the workforce is part-time.",労働力の半分は非常勤だ。
b2-part4-0093,yacht,ヨット,遊びや競技のヨット。豪華な遊覧船を指すこともある。,"The yacht sailed across the bay.",ヨットが湾を横断して帆走した。
b2-add1-0637,arguably,ほぼ間違いなく、おそらく,論じる余地はあるがほぼ確かに、を表す副詞。,"She is arguably the best player.",彼女はおそらく最高の選手だ。
b2-part1-0050,independently,独立して,「独立して・自力で」を表す副詞。他に頼らない様子を示す。,"Students worked independently on the project.",生徒たちはプロジェクトを自主的に取り組んだ。
b2-part6-0034,bum,怠け者・浮浪者,だらだらした怠け者・浮浪者。ねだる・ぶらつく動詞にも使う。,"Calling someone a bum can sound rude.",誰かを「浮浪者」と呼ぶのは失礼に聞こえることがある。
b2-part1-0054,conscience,良心,善悪を判じる良心。道義心を指す。,"His conscience told him to apologize.",良心が彼に謝罪するよう促した。
b2-add1-0678,consistency,一貫性、粘り具合,ぶれない一貫性。液体などの濃さ・粘りを指すことも。,"The team lacks consistency.",そのチームには一貫性が欠けている。
b2-add1-1019,cue,合図、きっかけ、手がかり,行動を促す合図・きっかけ。ヒントとなる手がかりを指す。,"That was her cue to speak.",それが彼女の話す合図だった。
b2-part2-0195,dedication,献身・奉納,心をささげる献身。奉納・献辞や、開所式を指す。,"Her dedication to training was impressive.",トレーニングへの献身ぶりは印象的だった。
b2-add1-0470,directory,住所録、名簿、ディレクトリー,名前や連絡先を並べた名簿。フォルダーの階層も指す。,"Look up the number in the directory.",名簿でその番号を調べなさい。
b2-add1-0755,explicitly,はっきりと、明確に,明示して・はっきりと、を表す副詞。あいまいでない様子を示す。,"The rule explicitly forbids it.",その規則はそれを明確に禁じている。
b2-part1-0066,revelation,暴露・啓示,隠れた事の暴露。神の啓示や、意外な発見を指す。,"The letter contained a shocking revelation.",その手紙には衝撃的な暴露が含まれていた。
b2-add1-0938,surplus,余剰、黒字,必要を超えた余剰・余り。収支の黒字を指すこともある。,"The country has a trade surplus.",その国は貿易黒字を持つ。
b2-part3-0109,unaware,気づかない,それと気づかない様子。知らずにいるイメージ。,"She was unaware of the risk.",彼女はリスクに気づいていなかった。
b2-part1-0199,deliberately,故意に・慎重に,「故意に・慎重に」を表す副詞。わざとや念入りな様子を示す。,"He deliberately ignored my question.",彼は故意に私の質問を無視した。
b2-add1-0109,effectiveness,効果、有効性,効き目のある効果・有効性。役立つ度合いを指す。,"They tested the effectiveness of the drug.",彼らはその薬の有効性を調べた。
b2-part6-0085,prom,ダンスパーティー,学校のダンスパーティー。プロムを指す。,"They took photos before the prom.",彼らはプロムの前に写真を撮った。
