id,english,japanese,detail,sample,sample-jpn
b1-part2-0001,timely,時宜を得た、適時の,ちょうどよい時に合っている状態。timely adviceなど。 ,"Her timely warning helped us avoid the storm.",彼女のタイムリーな警告のおかげで嵐を避けることができた。
b1-part2-0002,continually,ひんぱんに、絶えず,「絶えず・ひんぱんに」を表す副詞。繰り返し続く様子を示す。,"The alarm rang continually for ten minutes.",警報が10分間鳴り続けた。
b1-part2-0003,gallon,ガロン（液量の単位）,液量の単位ガロン。約3.8Lを指す。,"The tank holds one gallon.",そのタンクは1ガロンを収容できる。
b1-part2-0004,rage,激怒、猛威,燃え上がる激怒。猛威や、荒れ狂うという動詞にも使う。,"He shouted in rage.",彼は激怒して叫んだ。
b1-part2-0005,ecology,生態学、生態系,生物と環境を扱う生態学。生態系を指す。,"Ecology studies relationships in nature.",生態学は自然における関係を研究する。
b1-part2-0006,bold,大胆な、太字の,恐れを知らない大胆な様子。目立つ・太字のの意味にも使う。,"The artist used a bold color.",その芸術家は大胆な色を使った。
b1-part2-0007,beast,獣、野獣,四つ足の獣・野獣。乱暴な人の比喩にも使う。,"The story describes a terrible beast.",その物語は恐ろしい怪物を描いている。
b1-part2-0008,bow,おじぎする、弓,体を曲げる動作と、弓形の物の両方を表す。 ,"The actor took a bow after the play.",俳優は劇の後にお辞儀をした。
b1-part2-0009,marble,大理石、ビー玉,磨くと美しい大理石。ビー玉や、大理石模様を指す。,"The floor is made of marble.",床は大理石でできている。
b1-part2-0010,entertain,～を楽しませる、もてなす,楽しませもてなすイメージ。心に抱く・考慮する意味にも使う。,"The clown tried to entertain the children.",道化師が子どもたちを楽しませようとした。
b1-part2-0011,hesitate,ためらう,決めかねてためらうイメージ。ちゅうちょする意味で使う。,"She hesitated before answering the difficult question.",彼女は難しい質問に答える前に躊躇した。
b1-part2-0012,certainty,確実性、確信,まちがいないこと・確実性。確信を指す。,"There is no certainty that it will rain.",雨が降るという確証はない。
