id,english,japanese,detail,sample,sample-jpn
a2-part4-0001,administration,行政、管理,動作・性質を名詞化した語。「行政」という概念や結果を表す。 ,"The administration changed the school rules.",学校行政が校則を変更した。
a2-part4-0002,principle,原理,根本の原理・原則。信条・主義を指すこともある。,"Honesty is an important principle.",誠実さは重要な原則だ。
a2-part4-0003,define,～を定義する,意味をはっきり定めるイメージ。輪郭を示す・特徴づける意味も。,"The dictionary can define the word clearly.",辞書はその言葉の意味を明確に説明できる。
a2-part4-0004,transfer,～を移す,別の所へ移すイメージ。乗り換え・異動や、譲渡する意味も。,"Transfer the money to this account.",このアカウントにお金を振り込んでください。
a2-part4-0005,flow,流れる,水が流れるイメージ。よどみなく続く・満ちてくる意味にも使う。,"The flow of traffic was slow.",交通の流れが遅かった。
a2-part4-0006,annual,年の,一年ごとの・毎年の様子。年一回のイメージ。,"The school holds an annual festival.",その学校は毎年お祭りを開催する。
a2-part4-0007,journal,日誌,日々の記録・日誌。専門誌や、新聞を指すこともある。,"She writes in her journal every night.",彼女は毎晩日記を書く。
a2-part4-0008,object,物・対象、反対する,目に見える物・対象。文法の目的語や、反対する動詞にも。,"A bright object crossed the sky.",明るい物体が空を横切った。
a2-part4-0009,conduct,行為、～を行う・指揮する,人の行い・品行。実施する・指揮する・伝える意味にも。,"The scientist will conduct an experiment.",科学者が実験を行う予定だ。
a2-part4-0010,affect,～に影響する,影響を及ぼすイメージ。心を動かす・～のふりをする意味にも。,"Weather can affect your mood.",天気は気分に影響することがある。
a2-part4-0011,generally,普通は,「一般に・たいてい」を表す副詞。おおむねを示す。,"Generally, children learn faster with examples.",一般的に、子供たちは例を使うとより早く学ぶ。
a2-part4-0012,financial,財政上の,お金に関する財政上の様子。金融の・財務のイメージ。,"They need financial support.",彼らには経済的な支援が必要だ。
a2-part4-0013,effective,効果的な,効き目のある効果的な様子。有効な・実際のの意味にも使う。,"This medicine is effective against headaches.",この薬は頭痛に効果的だ。
a2-part4-0014,content,中身・内容、満足した,物の中身・内容。満足したという形容詞にも使う。,"The content of the book is useful.",この本の内容は役立つ。
a2-part4-0015,insurance,保険,動作・性質を名詞化した語。「保険」という概念や結果を表す。 ,"Travel insurance covers medical emergencies abroad.",旅行保険は海外での医療緊急事態をカバーする。
a2-part4-0016,observe,～を観察する,注意深く観察するイメージ。気づく・述べる・守る意味にも。,"Scientists observe the stars at night.",科学者たちは夜に星を観察する。
a2-part4-0017,industrial,産業の,産業・工業に関する様子。工業化されたイメージ。,"The town has a large industrial area.",その町には大きな工業地帯がある。
a2-part4-0018,facility,施設、設備,役立つ施設・設備。器用さ・才能の意味にも使う。,"The new facility opened beside the hospital.",新しい施設が病院のとなりに開設された。
a2-part4-0019,appeal,訴える,心や相手に訴える感覚。魅力・上訴の意味にも広がる。 ,"The charity made an appeal for donations.",その慈善団体は寄付を呼びかけた。
