id,english,japanese,detail,sample,sample-jpn
a1-part4-0001,yellow,黄色の,主な意味は色の「黄色の」。物の色や雰囲気を表す形容詞。 ,"The wall is yellow.",壁は黄色い。
a1-part4-0002,surprise,～ を驚かす；驚き,予想外で驚かせること。名詞「驚き」にもなる。「驚かす」の意味もある。 ,"The surprise party made her laugh and cry.",サプライズパーティーで彼女は笑いながら泣いた。
a1-part4-0003,flat,平らな；アパート,表面にでこぼこがない状態。英英ではアパートの意味もある。「平らな」の意味もある。 ,"They rented a small flat near the station.",彼らは駅の近くに小さなアパートを借りた。
a1-part4-0004,trip,旅行,短めの移動・旅行。つまずく動詞にもなる。 ,"We took a trip to Kyoto.",私たちは京都へ旅行した。
a1-part4-0005,suggestion,提案,相手に示す考え。提案・ちょっとした示唆に使う。 ,"She made a useful suggestion during the meeting.",彼女は会議中に有益な提案をした。
a1-part4-0006,baby,赤ん坊,「赤ん坊」を表す語。物事・考え・状態を表す基本名詞。 ,"The baby slept through the noise.",赤ちゃんは騒音の中でも眠り続けた。
a1-part4-0007,topic,話題,話や文章で扱う主な意味。話題・論題を表す。 ,"The topic changed after lunch.",昼食後に話題が変わった。
a1-part4-0008,warm,暖かい,「暖かい」という性質を表す語。人・物・状況の様子を表す。 ,"The smell of warm bread filled the kitchen.",温かいパンの香りがキッチンを満たした。
a1-part4-0009,fifty,50、五十,数を表す語。50、五十という数量や順番の表現に使う。 ,"Fifty guests arrived before noon.",50人の客が正午前に到着した。
a1-part4-0010,match,試合,「合うこと」から、試合・一致・マッチにも使う。 ,"The match ended in a draw.",試合は引き分けで終わった。
a1-part4-0011,sight,視力；光景,見えるもの・見る力。光景・視力・名所にも使う。 ,"The sunset was a beautiful sight.",夕日は美しい光景だった。
a1-part4-0012,ear,耳,体の一部「耳」を表す語。位置や動きの説明で使う。 ,"Whisper the secret in my ear.",耳元で秘密をそっとささやいてください。
a1-part4-0013,yard,ヤード,家の外の庭や作業場。長さの単位ヤードにも使う。 ,"Children played in the yard.",子どもたちが庭で遊んだ。
a1-part4-0014,truck,運搬車,荷物を運ぶ車。貨物用の大型車を表す。 ,"A delivery truck blocked the narrow road.",配達トラックが狭い道路をふさいだ。
a1-part4-0015,nurse,看護人,人・役割を表す「看護人」。家族・職業・立場を示す語。 ,"The nurse checked the patient's temperature.",看護師が患者の体温を測った。
a1-part4-0016,hide,～ を隠す；隠れる,見えないようにする動き。隠す・隠れるの両方で使う。 ,"Hide the key under the mat.",マットの下に鍵を隠しなさい。
a1-part4-0017,thick,厚い,「厚い」という性質を表す語。人・物・状況の様子を表す。 ,"Thick fog covered the bridge.",濃い霧が橋を覆った。
a1-part4-0018,row,列,横一列に並んだもの。列・こぐ動詞にもなる。 ,"Sit in the front row.",前列に座りなさい。
a1-part4-0019,cook,～を料理する；料理人,食べ物を熱して作る人・動作。料理人にも使う。 ,"Cook the rice for twenty minutes.",ご飯を20分炊きなさい。
a1-part4-0020,sport,スポーツ,「スポーツ」を表す語。物事・考え・状態を表す基本名詞。 ,"Sport brings the town together.",スポーツが町を一つにする。
a1-part4-0021,television,テレビ放送,身近な物を表す「テレビ放送」。形・用途・持ち物の説明で使う。 ,"They watched television after dinner.",彼らは夕食後にテレビを見た。
a1-part4-0022,yourself,あなた自身,相手自身を指す語。再帰代名詞で強調にも使う。 ,"Please introduce yourself to the group.",グループに自己紹介をしてください。
a1-part4-0023,noise,音,「音」を表す語。物事・考え・状態を表す基本名詞。 ,"The noise woke the baby.",騒音が赤ちゃんを起こした。
a1-part4-0024,ball,球,「球」を表す語。物事・考え・状態を表す基本名詞。 ,"The ball rolled under the sofa.",ボールがソファの下に転がった。
a1-part4-0025,am,～ である、です,「～である、です」を表す語。物事・考え・状態を表す基本名詞。 ,"I am ready now.",私はもう準備ができています。
a1-part4-0026,dance,踊る,「踊る」という動き・変化を表す語。人・物への働きかけを表す。 ,"Children sometimes dance in the park.",子どもたちは時々公園で踊る。
a1-part4-0027,wheel,車輪,身近な物を表す「車輪」。形・用途・持ち物の説明で使う。 ,"The front wheel of the bicycle was flat.",自転車の前輪がパンクしていた。
a1-part4-0028,pleasure,喜び,心地よい楽しさ。喜び・楽しみ・好意を表す。 ,"Reading by the fire gave her great pleasure.",暖炉のそばで読書することが彼女には大きな喜びだった。
a1-part4-0029,conversation,会話,互いに話を交わすこと。会話のやり取りを指す。 ,"Good conversation requires listening.",良い会話には傾聴が必要だ。
a1-part4-0030,ride,乗って行く,「乗って行く」という動き・変化を表す語。人・物への働きかけを表す。 ,"Ride the bus to the museum.",バスに乗って博物館に行きなさい。
a1-part4-0031,forty,40、四十,数を表す語。40、四十という数量や順番の表現に使う。 ,"Forty guests arrived before noon.",40人の客が正午前に到着した。
a1-part4-0032,following,次の；以下の,すぐ後に続くもの。「次の」「以下の」の意味。 ,"Read the following instructions aloud.",次の指示を声に出して読みなさい。
a1-part4-0033,blow,吹く；一撃,強く吹くイメージ。吹く・（名詞で）一撃・打撃の意味がある。,"A sudden blow knocked the door open.",突然の一撃がドアを開けた。
a1-part4-0034,imagine,～ を想像する,頭の中に絵を作る感じ。想像する・思い描く。 ,"Imagine a house beside the sea.",海のそばの家を想像しなさい。
a1-part4-0035,tooth,歯,体の一部「歯」を表す語。位置や動きの説明で使う。 ,"The dentist checked the tooth.",歯医者が歯を診た。
a1-part4-0036,cup,茶わん,「茶わん」を表す語。物事・考え・状態を表す基本名詞。 ,"The cup cracked in the sink.",カップが流し台で割れた。
a1-part4-0037,driver,運転手,人・役割を表す「追う人」。家族・職業・立場を示す語。 ,"The driver stopped at the red light.",運転手が赤信号で止まった。
a1-part4-0038,twelve,12、十二,数を表す語。12、十二という数量や順番の表現に使う。 ,"Twelve guests arrived before noon.",12人の客が正午前に到着した。
a1-part4-0039,pretty,きれいな,見た目がよい感じ。副詞では「かなり」の意味もある。 ,"A pretty ribbon tied the package.",きれいなリボンが荷物を結んでいた。
a1-part4-0040,fat,脂肪,「脂肪」という性質を表す語。人・物・状況の様子を表す。 ,"The soup had a layer of fat on top.",スープの表面に脂の層があった。
a1-part4-0041,careful,注意深い,注意を向けて慎重な状態。ミスや危険を避ける語。 ,"Be careful when you cross the street.",道路を渡るときは注意しなさい。
a1-part4-0042,meat,肉,「肉」を表す語。物事・考え・状態を表す基本名詞。 ,"The meat cooked slowly over the fire.",肉は火の上でゆっくりと調理された。
a1-part4-0043,sing,歌う,「歌う」という動き・変化を表す語。人・物への働きかけを表す。 ,"Sing the chorus with the class.",クラスと一緒にサビを歌いなさい。
a1-part4-0044,rain,雨,自然や天候に関する「雨」。季節・空・環境の話で使う。 ,"Rain drummed on the metal roof.",雨が金属の屋根を叩いた。
a1-part4-0045,interested,興味がある,心が向いている状態。be interested inでよく使う。 ,"She is interested in old maps.",彼女は古い地図に興味がある。
a1-part4-0046,wash,～ を洗う,「～を洗う」という動き・変化を表す語。人・物への働きかけを表す。 ,"Wash the berries in cold water.",ベリーを冷水で洗いなさい。
a1-part4-0047,beach,浜,場所を表す「浜」。行き先・位置・活動場所の説明に使う。 ,"The beach emptied before the storm.",嵐の前に浜辺は空になった。
a1-part4-0048,painting,絵；絵を描くこと,「絵；絵を描くこと」を表す語。物事・考え・状態を表す基本名詞。 ,"The painting showed a stormy harbor.",絵画は嵐の港を描いていた。
a1-part4-0049,bus,バス,「バス」を表す語。物事・考え・状態を表す基本名詞。 ,"The bus waited beside the station.",バスが駅の横で待っていた。
a1-part4-0050,rat,ネズミ,動物の「ネズミ」。種類や特徴を言う基本名詞。 ,"A rat ran behind the garbage cans.",ネズミがゴミ箱の後ろを走った。
a1-part4-0051,famous,有名な,「有名な」という性質を表す語。人・物・状況の様子を表す。 ,"The actor became famous after one movie.",その俳優は1本の映画で有名になった。
a1-part4-0052,bright,輝いている,光が強い状態。明るい・賢い・鮮やかな意味。 ,"Bright lanterns lined the street.",明るいランタンが通りに並んでいた。
a1-part4-0053,worry,心配する,不安で考え続けること。心配する・心配事に使う。 ,"His face showed worry after the call.",電話の後、彼の顔に心配の色が浮かんだ。
a1-part4-0054,welcome,ようこそ,来た人を受け入れる感じ。歓迎・どういたしましてにも使う。 ,"They gave us a warm welcome.",彼らは私たちを温かく迎えてくれた。
a1-part4-0055,scientist,科学者,人・役割を表す「科学者」。家族・職業・立場を示す語。 ,"The scientist tested the water sample.",科学者が水のサンプルを検査した。
a1-part4-0056,lesson,課,学ぶ一まとまり。授業・教訓の意味がある。 ,"The lesson ended with a short song.",授業は短い歌で終わった。
a1-part4-0057,bag,袋,身近な物を表す「袋」。形・用途・持ち物の説明で使う。 ,"Her bag held maps and snacks.",彼女のバッグには地図とスナックが入っていた。
a1-part4-0058,habit,習慣,繰り返して身についた行動。習慣・癖を表す。 ,"A daily habit can shape your health.",日課が健康を形作ることがある。
a1-part4-0059,pool,水たまり,身近な物を表す「水たまり」。形・用途・持ち物の説明で使う。 ,"The children swam in the pool after school.",子どもたちは放課後プールで泳いだ。
a1-part4-0060,corn,とうもろこし,食べ物・飲み物の「とうもろこし」。食事や好みの話で使う。 ,"Corn grows well in warm fields.",トウモロコシは暖かい畑でよく育つ。
a1-part4-0061,meal,食事,食べ物・飲み物の「食事」。食事や好みの話で使う。 ,"The meal ended with fresh fruit.",食事は新鮮な果物で締めくくられた。
a1-part4-0062,grass,草,自然や天候に関する「草」。季節・空・環境の話で使う。 ,"The grass was wet after the rain.",雨の後、草が濡れていた。
a1-part4-0063,neck,首,体の一部「首」を表す語。位置や動きの説明で使う。 ,"A scarf covered his neck.",マフラーが彼の首を覆った。
a1-part4-0064,kid,子ども；子ヤギ,人・役割を表す「子ヤギ」。家族・職業・立場を示す語。 ,"The kid played in the park.",子どもが公園で遊んだ。
a1-part4-0065,sweet,甘い,「甘い」という性質を表す語。人・物・状況の様子を表す。 ,"The sweet smell of pears filled the room.",ナシの甘い香りが部屋を満たした。
a1-part4-0066,strange,奇妙な,「奇妙な」という性質を表す語。人・物・状況の様子を表す。 ,"A strange noise came from the attic.",屋根裏から奇妙な音がした。
a1-part4-0067,afternoon,午後,時を表す「午後」。予定・順序・期間を説明する時に使う。 ,"We met in the afternoon.",私たちは午後に会った。
a1-part4-0068,guy,男の人；控え綱,人・役割を表す「控え綱」。家族・職業・立場を示す語。 ,"A guy helped us carry the boxes.",男性が私たちの荷物を運ぶのを手伝ってくれた。
