id,english,japanese,detail,sample,sample-jpn
b1-add1-0196,respectively,それぞれ,「それぞれ・順に」を表す副詞。並べた順に対応させて示す。,"Tom and Ann are 10 and 12 respectively.",トムとアンはそれぞれ10歳と12歳だ。
b1-part4-0145,robot,ロボット,自動で働く機械ロボット。機械的に動く人の比喩にも使う。,"The robot cleaned the floor.",ロボットが床を掃除した。
b1-part8-0064,stroke,一打、脳卒中,「一回の打つ動き」から、一打、筆運び、脳卒中にも使う。 ,"He had a stroke and needed treatment.",彼は脳卒中を起こして治療が必要になった。
b1-add1-0201,subsequent,その後の、次の,あとに続くその後の様子。以後に起こることを示す。,"Subsequent events proved him right.",その後の出来事が彼の正しさを証明した。
b1-part3-0125,awkward,気まずい、不器用な,きまり悪い気まずい様子。不器用な・扱いにくいの意味にも。,"The silence felt awkward.",沈黙が気まずく感じられた。
b1-add1-0014,baker,パン職人、パン屋,パンを焼く職人・パン屋。菓子を作る人を指すこともある。,"The baker makes fresh bread every morning.",そのパン職人は毎朝焼きたてのパンを作る。
b1-part1-0066,cave,ほら穴,岩にできたほら穴・洞窟。陥没するという動詞にも使う。,"The bear slept in a cave.",クマが洞窟で眠っていた。
b1-part7-0146,dose,服用量、投与量,薬の一回の服用量・投与量。ひと盛りの意味にも使う。,"Take the correct dose of medicine.",薬を正しい量だけ飲みなさい。
b1-part6-0158,enterprise,企業、事業,大がかりな事業・企業。進取の気性を指すこともある。,"He started a small enterprise.",彼は小さな会社を始めた。
b1-part6-0148,exception,例外,「例外」を表す語。規則から外れるものを表す。,"There is one exception to this rule.",このルールには例外が一つある。
b1-part8-0157,feedback,フィードバック、反応,結果への反応・フィードバック。意見や、音の反響を指す。,"The teacher gave helpful feedback.",先生は役に立つフィードバックをした。
b1-part6-0128,fiscal,財政の、会計年度の,国のお金に関する財政の様子。会計年度のイメージ。,"The fiscal year starts in April.",会計年度は4月に始まる。
b1-add1-0087,HIV,エイズウイルス、HIV,免疫を弱めるウイルスHIV。エイズを引き起こす病原体を指す。,"The test checks for HIV.",その検査はHIVを調べる。
b1-part1-0062,humanity,人間性,人間らしさ・人間性。人類全体や、思いやりを指す。,"The disaster tested our humanity.",その災害は私たちの人間性を試した。
b1-part4-0101,incredibly,信じられないほど,「信じられないほど・非常に」を表す副詞。度合いの大きさを示す。,"The story was incredibly moving.",その話は非常に感動的だった。
b1-part6-0064,institution,機関、制度,公共の機関・施設。制度・慣習の意味にも使う。,"The institution supports local students.",その機関は地元の学生を支援している。
