id,english,japanese,detail,sample,sample-jpn
a2-part7-0001,breast,胸,体の胸・乳房。心の内や、立ち向かうという動詞にも使う。,"The bird has a red breast.",その鳥は赤い胸をしている。
a2-part7-0002,correction,訂正,動作・性質を名詞化した語。「訂正」という概念や結果を表す。 ,"The teacher wrote a correction above the sentence.",先生は文の上に訂正を書いた。
a2-part7-0003,guidance,指導,動作・性質を名詞化した語。「指導」という概念や結果を表す。 ,"The teacher gave us useful guidance.",先生は私たちに有益な指導をしてくれた。
a2-part7-0004,researcher,研究者,深く調べる研究者。調査員を指す。,"The researcher collected data.",研究者はデータを収集した。
a2-part7-0005,absolutely,完全に、絶対に,「完全に・絶対に」を表す副詞。強い肯定を示す。,"You are absolutely right.",あなたは全くその通りです。
a2-part7-0006,strengthen,～を強くする,力を増して強くするイメージ。補強する・強まる意味にも使う。,"Exercise can strengthen your muscles.",運動によって筋肉を強化できる。
a2-part7-0007,launch,始める、打ち上げる,勢いよく始める感覚。打ち上げる・新商品を出す意味にも。 ,"The company will launch a new product.",その会社は新製品を発売する。
a2-part7-0008,typically,典型的に,「典型的に・概して」を表す副詞。特徴的な様子を示す。,"She typically eats breakfast at seven.",彼女はたいてい7時に朝食をとる。
a2-part7-0009,revision,改訂、修正,動作・性質を名詞化した語。「改訂」という概念や結果を表す。 ,"The essay needs one more revision.",その小論文はもう一度改訂が必要だ。
a2-part7-0010,surgery,手術,体を切開する手術。外科や、診療所を指すこともある。,"She needed surgery after the accident.",彼女は事故の後に手術が必要だった。
a2-part7-0011,destruction,破壊,動作・性質を名詞化した語。「破壊」という概念や結果を表す。 ,"The fire caused widespread destruction.",火事は広範囲にわたる被害をもたらした。
a2-part7-0012,classical,古典的な,古典に基づく古典的な様子。クラシック音楽を指すことも。,"She listens to classical music while studying.",彼女は勉強しながらクラシック音楽を聴く。
a2-part7-0013,defend,～を守る,攻撃から守るイメージ。弁護する・防御する意味で使う。,"The lawyer will defend the client.",弁護士はその依頼人を弁護する。
a2-part7-0014,beneath,～の下に,語句や文をつなぎ「下に」関係を示す。条件・範囲にも使う。 ,"Shoes are beneath the bed.",靴はベッドの下にある。
a2-part7-0015,sponsor,スポンサー、後援者,資金を出す後援者・スポンサー。保証人や、後援する動詞にも。,"The sponsor paid for the team's new uniforms.",スポンサーがチームの新しいユニフォームの費用を払った。
