id,english,japanese,detail,sample,sample-jpn
b2-part5-0180,ointment,軟膏,塗って治す軟膏。塗り薬を指す。,"Apply the ointment to the cut twice a day.",傷口に軟膏を1日2回塗ってください。
b2-part4-0107,penicillin,ペニシリン,細菌を抑える抗生物質ペニシリンを指す語。,"Penicillin is used to treat some bacterial infections.",ペニシリンはいくつかの細菌感染症の治療に使われる。
b2-part6-0161,inanimate,生命のない,命を持たない生命のない様子。無生物のイメージ。,"A rock is an inanimate object.",岩は無生物だ。
b2-part5-0135,legislate,法律を制定する,法律を制定するイメージ。立法する意味で使う。,"Parliament can legislate new safety rules.",議会は新しい安全規則を制定することができる。
b2-part3-0008,murmur,ささやき・ざわめき,低くささやく声・ざわめき。つぶやく・不平を言う動詞にも。,"I heard a quiet murmur in the room.",部屋でかすかなつぶやきが聞こえた。
b2-part1-0110,displace,～に取って代わる・移動させる,押しのけて取って代わるイメージ。移動・立ち退かせる意味も。,"The flood may displace many families.",洪水によって多くの家族が避難を余儀なくされるかもしれない。
b2-add1-0544,intently,熱心に、一心に,一心に・じっと、を表す副詞。集中した様子を示す。,"She listened intently to the story.",彼女はその話に一心に耳を傾けた。
b2-part5-0145,amazement,たいへんな驚き,あっと言わせるたいへんな驚き。仰天を指す。,"She stared in amazement at the fireworks.",彼女は花火を見て驚きのあまり見つめた。
b2-part6-0141,desolation,荒廃・孤独感,見捨てられた荒廃。孤独感・わびしさを指す。,"The empty village had an air of desolation.",空っぽの村には荒涼とした雰囲気があった。
b2-part7-0088,sociable,社交的な,人づきあいのよい社交的な様子。愛想のよいイメージ。,"She is sociable and enjoys meeting new people.",彼女は社交的で新しい人と会うのが好きだ。
b2-part4-0008,immerse,～を浸す,すっぽり浸すイメージ。没頭させる・夢中にさせる意味にも使う。,"Immerse the noodles in boiling water.",麺を沸騰したお湯に入れてください。
b2-part5-0117,mumble,～をもぐもぐ言う,口の中でもぐもぐ言うイメージ。不明瞭に話す意味で使う。,"He tends to mumble when he is nervous.",彼は緊張すると口ごもる傾向がある。
b2-add1-0510,frustrate,いらだたせる、挫折させる,思い通りにさせずいらだたせる動詞。くじく・妨げる意味で使う。,"The delays frustrated the passengers.",遅れが乗客をいらだたせた。
b2-part7-0014,prawn,テナガエビ,大きめのエビ・テナガエビ。食用の甲殻類を指す。,"The chef grilled a large prawn.",シェフは大きなエビをグリルした。
b2-part4-0105,typhoid,腸チフス,高熱の続く腸チフス。感染症を指す。,"The doctor tested him for typhoid.",医師は彼に腸チフスの検査をした。
b2-part7-0017,suspiciously,疑い深く,「疑い深く・怪しげに」を表す副詞。うさんくさい様子を示す。,"He looked at the package suspiciously.",彼は疑わしそうに荷物を見た。
