id,english,japanese,detail,sample,sample-jpn
b1-part5-0001,inconvenient,不便な,都合よく進まない状態。時間・場所・状況に使う。 ,"The delayed train made the schedule inconvenient.",電車の遅延でスケジュールが不便になった。
b1-part5-0002,vegetarian,菜食主義者,肉を避ける食生活の人。形容詞として菜食の意味もある。 ,"The restaurant offers a vegetarian lunch.",そのレストランはベジタリアンランチを提供している。
b1-part5-0003,shadowy,陰になった,陰になった・薄暗い様子。ぼんやりした・怪しげなの意味にも。,"A shadowy figure stood in the doorway.",扉口に影のような人物が立っていた。
b1-part5-0004,oily,油の,油を含んだ油の様子。脂ぎった・口先だけのの意味にも使う。,"The surface felt oily.",表面は油っぽく感じた。
b1-part5-0005,scary,恐ろしい,ぞっとする恐ろしい様子。おっかないイメージ。,"The scary movie made him cover his eyes.",怖い映画で彼は目を覆った。
b1-part5-0006,subconscious,潜在意識の、無意識の,意識の下にある潜在意識の・無意識の様子を表す。,"A subconscious fear affected his behavior.",潜在的な恐怖が彼の行動に影響を与えた。
b1-part5-0007,stricken,襲われた、苦しんでいる,災害や病気に打たれた状態。苦しんでいる様子を表す。 ,"Doctors treated the stricken villagers after the flood.",医師たちは洪水後に被災した村人たちを治療した。
b1-part5-0008,mediterranean,地中海の,地中海に関する様子。地中海地方のイメージ。,"The Mediterranean Sea is warm in summer.",地中海は夏に温かい。
b1-part5-0009,ape,類人猿,尾のない類人猿。まねをするという動詞にも使う。,"The ape moved through the grass.",類人猿が草の中を移動した。
b1-part5-0010,riddle,なぞなぞ、謎,頭をひねるなぞなぞ・謎。穴だらけにするという動詞にも使う。,"Can you solve this riddle?",このなぞなぞを解けますか？
b1-part5-0011,scold,～を叱る,強い口調でしかるイメージ。小言を言う意味で使う。,"The teacher may scold late students.",先生は遅刻した生徒を叱るかもしれない。
b1-part5-0012,grill,焼き網、～を焼く,網で焼く焼き網・焼き物。あぶる・厳しく問う動詞にも使う。,"We cooked meat on the grill.",私たちはグリルで肉を焼いた。
b1-part5-0013,breathless,息切れした,息を切らした様子。息をのむような・無風のの意味にも使う。,"She was breathless after running up the stairs.",階段を駆け上がった後、彼女は息が切れていた。
b1-part5-0014,flu,インフルエンザ,高熱の出るインフルエンザ。流感を指す。,"He stayed home because he had the flu.",彼はインフルエンザにかかったため家にいた。
b1-part5-0015,daze,ぼう然とした状態,ぼうっとした状態。ぼうぜんとさせるという動詞にも使う。,"He walked in a daze after the shock.",ショックの後、彼はぼんやりした状態で歩いた。
b1-part5-0016,mash,～を押しつぶす,押しつぶすイメージ。すりつぶす・どろどろにする意味で使う。,"Mash the potatoes with butter.",ジャガイモをバターと一緒につぶしなさい。
b1-part5-0017,shameful,恥ずべき,恥ずべき・面目ない様子。不名誉なイメージ。,"Lying to your friends is shameful.",友人に嘘をつくのは恥ずかしいことだ。
b1-part5-0018,carelessly,不注意に,「不注意に・うっかり」を表す副詞。無頓着な様子を示す。,"He carelessly dropped the glass on the floor.",彼は不注意にもグラスを床に落とした。
b1-part5-0019,hanging,つるすこと、絞首刑,つるすこと・絞首刑。壁掛けや、垂れ下がったの意味にも使う。,"A hanging lamp lit the room.",吊り下げランプが部屋を照らした。
b1-part5-0020,ladder,はしご,上り下りに使うはしご。出世の階段の比喩にも使う。,"Climb the ladder carefully.",はしごを注意深く登りなさい。
