id,english,japanese,detail,sample,sample-jpn
b2-part7-0001,outgrow,～が合わないほど成長する・卒業する,大きくなって合わなくなるイメージ。卒業・成長で捨てる意味も。,"Children outgrow their clothes quickly.",子どもはすぐに服が小さくなる。
b2-part7-0002,tattoo,入れ墨・タトゥー,皮膚に刻む入れ墨・タトゥー。軍隊の帰営合図を指すことも。,"He has a small tattoo on his arm.",彼は腕に小さなタトゥーがある。
b2-part7-0003,cruelly,残酷に,「残酷に・むごく」を表す副詞。情け容赦のない様子を示す。,"The bully treated the younger child cruelly.",いじめっ子は年下の子どもを残酷に扱った。
b2-part7-0004,leash,リード・革ひも,犬をつなぐリード・革ひも。束縛の比喩にも使う。,"Keep the dog on a leash.",犬をリードにつないでおきなさい。
b2-part7-0005,stubbornly,頑固に,「頑固に・強情に」を表す副詞。意地を張る様子を示す。,"He stubbornly refused to apologize.",彼は頑固に謝ることを拒否した。
b2-part7-0006,cellar,地下貯蔵室・地下室,地下の貯蔵室。ワインを寝かせる地下室を指す。,"They stored wine in the cellar.",彼らはワインを地下室に保管した。
b2-part7-0007,walnut,クルミ,硬い殻のクルミ。くるみ材を指すこともある。,"A walnut fell from the tree.",クルミが木から落ちた。
b2-part7-0008,convinced,確信している,確信している様子。信じて疑わないイメージ。,"I am convinced that he is right.",私は彼が正しいと確信している。
b2-part7-0009,sliver,～を細長く切る,細長く切るイメージ。名詞では細長いかけら・破片を指す。,"Use the knife to sliver the almonds.",ナイフでアーモンドを薄切りにしなさい。
b2-part7-0010,invariable,不変の,いつも変わらない不変の様子。一定のイメージ。,"The rule has an invariable form.",そのルールは変わらない形を持っている。
b2-part7-0011,homeward,家の方へ,家・故郷の方向へ向かうイメージ。帰途の方向を表す副詞・形容詞。,"The sailors began their homeward journey.",船員たちは帰路の旅を始めた。
b2-part7-0012,incurable,不治の,治せない不治の様子。矯正できないの意味にも使う。,"The disease is incurable.",その病気は治癒不能だ。
b2-part7-0013,nightclub,ナイトクラブ,夜に楽しむナイトクラブ。社交・娯楽の場を指す。,"They danced at a nightclub downtown.",彼らはダウンタウンのナイトクラブで踊った。
b2-part7-0014,prawn,テナガエビ,大きめのエビ・テナガエビ。食用の甲殻類を指す。,"The chef grilled a large prawn.",シェフは大きなエビをグリルした。
b2-part7-0015,shortness,短いこと,短いこと・不足。背の低さ・そっけなさを指すこともある。,"Shortness of breath can be a serious symptom.",息切れは深刻な症状であることがある。
b2-part7-0016,rafter,垂木,屋根を支える垂木。屋根裏の梁を指す。,"A bird sat on the rafter.",鳥が垂木に止まった。
b2-part7-0017,suspiciously,疑い深く,「疑い深く・怪しげに」を表す副詞。うさんくさい様子を示す。,"He looked at the package suspiciously.",彼は疑わしそうに荷物を見た。
b2-part7-0018,tabloid,タブロイド紙,扇情的なタブロイド紙。小型の大衆新聞を指す。,"The tabloid printed a wild rumor.",タブロイド紙は荒唐無稽な噂を掲載した。
b2-part7-0019,uncomfortably,心地よくなく,「心地よくなく・気まずく」を表す副詞。落ち着かない様子を示す。,"She shifted uncomfortably in her chair.",彼女は椅子の中で居心地悪そうに身じろぎした。
b2-part7-0020,mournful,悲しみに沈んだ,悲しみに沈んだ様子。もの悲しい・陰気なイメージ。,"The song had a mournful melody.",その歌は物悲しいメロディーだった。
b2-part7-0021,electrician,電気技師,電気工事をする電気技師。電気工を指す。,"The electrician repaired the wiring.",電気技師が配線を修理した。
b2-part7-0022,filial,子としての・親孝行の,親に対する子としての様子。親孝行の・孝行なイメージ。,"Filial respect is important in many cultures.",孝行は多くの文化で重要だ。
b2-part7-0023,stepmother,継母,血のつながらない継母・まま母を指す語。,"His stepmother helped him with his homework.",彼の継母が宿題を手伝ってくれた。
b2-part7-0024,unselfish,利己的でない,自分本位でない利己的でない様子。無私のイメージ。,"His unselfish act helped the whole team.",彼の無私の行動がチーム全体を助けた。
b2-part7-0025,personification,擬人化,物事を人に見立てる擬人化。化身・権化を指す。,"The character is the personification of greed.",そのキャラクターは欲の権化だ。
b2-part7-0026,refuge,避難,危険を逃れる避難。避難所や、よりどころを指す。,"The cave gave the hikers refuge from the storm.",洞窟は嵐からハイカーたちに避難場所を与えた。
b2-part7-0027,inspirational,感動を与える・励みになる,心を奮い立たせ感動を与える様子。励みになるイメージ。,"Her inspirational speech encouraged the graduates.",彼女の感動的なスピーチが卒業生たちを励ました。
b2-part7-0028,ruinous,破滅的な,破滅を招く破滅的な様子。荒れ果てたの意味にも使う。,"The war had a ruinous effect on the city.",戦争は都市に壊滅的な影響を与えた。
b2-part7-0029,fondly,かわいがって,「かわいがって・優しく」を表す副詞。愛情深い様子を示す。,"He spoke fondly of his childhood.",彼は幼少時代を懐かしんで語った。
b2-part7-0030,presenter,司会者・発表者,番組を進める司会者・発表者。授与者を指すこともある。,"The presenter introduced the next speaker.",司会者が次の演説者を紹介した。
b2-part7-0031,indulgent,甘い・寛容な,相手に甘い・寛容な様子。大目に見るイメージ。,"The indulgent parent bought many toys.",甘やかす親はたくさんおもちゃを買った。
b2-part7-0032,thrilling,ぞくぞくさせるような,ぞくぞくさせるような様子。手に汗握る・わくわくするイメージ。,"The thrilling race was decided at the finish line.",スリリングなレースはゴール前で決着した。
b2-part7-0033,brag,自慢する,得意げに自慢するイメージ。ほらを吹く意味で使う。,"Do not brag about your score.",自分のスコアを自慢してはいけない。
b2-part7-0034,tiresome,飽き飽きさせる,うんざりさせる飽き飽きさせる様子。退屈な・厄介なイメージ。,"The long wait was tiresome.",長い待ち時間は退屈だった。
b2-part7-0035,outlive,～より長生きする,相手より長生きするイメージ。生き延びる・使い古す意味にも。,"She may outlive her brother.",彼女は兄より長生きするかもしれない。
b2-part7-0036,innocently,無邪気に,「無邪気に・悪気なく」を表す副詞。純真な様子を示す。,"The child smiled innocently.",子どもは無邪気に微笑んだ。
b2-part7-0037,stepfather,継父,血のつながらない継父・まま父を指す語。,"Her stepfather taught her how to ride a bike.",義父が自転車の乗り方を教えてくれた。
