id,english,japanese,detail,sample,sample-jpn
b1-part2-0001,timely,時宜を得た、適時の,ちょうどよい時に合っている状態。timely adviceなど。 ,"Your advice was timely.",b1-part2-0001_例文の日本語訳
b1-part2-0002,continually,ひんぱんに、絶えず,「ひんぱんに」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"The guard moved continually along the hallway.",b1-part2-0002_例文の日本語訳
b1-part2-0003,gallon,ガロン（液量の単位）,具体的な物・場所を指す語。「ガロン（液量の単位）」を場面の名詞として使う。 ,"The note explained the gallon in plain words.",b1-part2-0003_例文の日本語訳
b1-part2-0004,rage,激怒、猛威,「激怒」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The letter was full of rage.",b1-part2-0004_例文の日本語訳
b1-part2-0005,ecology,生態学、生態系,「生態学」を表す語。人・物の性質・状態を表す形容詞。 ,"Ecology studies relationships in nature.",b1-part2-0005_例文の日本語訳
b1-part2-0006,bold,大胆な、太字の,「大胆な」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The artist used a bold color.",b1-part2-0006_例文の日本語訳
b1-part2-0007,beast,獣、野獣,「獣」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The visitor noticed the beast near the doorway.",b1-part2-0007_例文の日本語訳
b1-part2-0008,bow,おじぎする、弓,体を曲げる動作と、弓形の物の両方を表す。 ,"The bow arrived early for the meeting.",b1-part2-0008_例文の日本語訳
b1-part2-0009,marble,大理石、ビー玉,「大理石」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The checklist included the marble at the end.",b1-part2-0009_例文の日本語訳
b1-part2-0010,entertain,～を楽しませる、もてなす,「楽しませる」を表す語。動きや変化を表し、比喩にも広がる。 ,"Please entertain it after checking the instructions.",b1-part2-0010_例文の日本語訳
b1-part2-0011,hesitate,ためらう,「ためらう」を表す語。動きや変化を表し、比喩にも広がる。 ,"Children sometimes hesitate near the fountain.",b1-part2-0011_例文の日本語訳
b1-part2-0012,certainty,確実性、確信,「確実性」を表す語。人・物の性質・状態を表す形容詞。 ,"The editor marked a certainty phrase.",b1-part2-0012_例文の日本語訳
b1-part2-0013,shame,恥、残念なこと,「恥」を表す語。人の性質・感情・状態を表す抽象語。 ,"The room felt shame after the announcement.",b1-part2-0013_例文の日本語訳
b1-part2-0014,champion,優勝者,「優勝者」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The champion arrived early for the workshop.",b1-part2-0014_例文の日本語訳
b1-part2-0015,pregnant,妊娠している,「妊娠している」を表す語。動きや変化を表し、比喩にも広がる。 ,"The editor marked a pregnant phrase.",b1-part2-0015_例文の日本語訳
b1-part2-0016,prescription,処方箋、規定,「処方箋」を表す語。行為・過程・結果を名詞で表す。 ,"The article linked prescription to climate change.",b1-part2-0016_例文の日本語訳
b1-part2-0017,discourage,～を思いとどまらせる,「思いとどまらせる」を表す語。動きや変化を表し、比喩にも広がる。 ,"The guide showed us how to discourage it.",b1-part2-0017_例文の日本語訳
b1-part2-0018,curtain,カーテン、幕,具体的な物・場所を指す語。「カーテン」を場面の名詞として使う。 ,"The team checked the curtain before leaving.",b1-part2-0018_例文の日本語訳
b1-part2-0019,tablet,錠剤、タブレット,具体的な物・場所を指す語。「錠剤」を場面の名詞として使う。 ,"The visitor noticed the tablet near the doorway.",b1-part2-0019_例文の日本語訳
b1-part2-0020,soul,魂、精神,「魂」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The presenter pointed to the soul on the slide.",b1-part2-0020_例文の日本語訳
b1-part2-0021,miracle,奇跡,「奇跡」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The checklist included the miracle at the end.",b1-part2-0021_例文の日本語訳
b1-part2-0022,survivor,生存者,「生存者」を表す語。その役割を持つ人・物を表す名詞。 ,"The survivor arrived early for the workshop.",b1-part2-0022_例文の日本語訳
b1-part2-0023,prepared,準備ができた,「準備ができた」を表す語。人・物の性質・状態を表す形容詞。 ,"The committee made a prepared decision.",b1-part2-0023_例文の日本語訳
b1-part2-0024,ink,のインク,具体的な物・場所を指す語。「インク」を場面の名詞として使う。 ,"A photo showed the ink beside the road.",b1-part2-0024_例文の日本語訳
b1-part2-0025,hammer,金づち,「金づち」を表す語。その役割を持つ人・物を表す名詞。 ,"The manual listed the hammer under tools.",b1-part2-0025_例文の日本語訳
b1-part2-0026,faint,かすかな、気絶する,「かすかな」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The report connected the faint to the case.",b1-part2-0026_例文の日本語訳
b1-part2-0027,grave,重大な、墓,重く深刻なイメージ。形容詞の重大な、名詞の墓がある。 ,"The room had a grave feeling.",b1-part2-0027_例文の日本語訳
b1-part2-0028,temper,気性、機嫌,「感情の熱さ・気性」から、機嫌や怒りっぽさを表す。 ,"The letter was full of temper.",b1-part2-0028_例文の日本語訳
b1-part2-0029,trim,～を刈る、整える,「刈る」を表す語。動きや変化を表し、比喩にも広がる。 ,"The training video shows how to trim it safely.",b1-part2-0029_例文の日本語訳
b1-part2-0030,nonetheless,それにもかかわらず,「それにもかかわらず」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"Nonetheless, the route needs more time.",b1-part2-0030_例文の日本語訳
b1-part2-0031,unexpected,予期しない,「予期しない」を表す語。人・物の性質・状態を表す形容詞。 ,"The result was unexpected.",b1-part2-0031_例文の日本語訳
b1-part2-0032,inscription,記すこと,「記すこと」を表す語。行為・過程・結果を名詞で表す。 ,"The study measured inscription across three groups.",b1-part2-0032_例文の日本語訳
b1-part2-0033,fade,薄れる、色あせる,「薄れる」を表す語。動きや変化を表し、比喩にも広がる。 ,"The checklist included the fade at the end.",b1-part2-0033_例文の日本語訳
b1-part2-0034,permanently,永久に,「永久に」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"The machine ran permanently after the repair.",b1-part2-0034_例文の日本語訳
b1-part2-0035,unfortunate,不運な,「不運な」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The committee made an unfortunate decision.",b1-part2-0035_例文の日本語訳
b1-part2-0036,bubble,泡、泡立つ,具体的な物・場所を指す語。「泡」を場面の名詞として使う。 ,"A photo showed the bubble beside the road.",b1-part2-0036_例文の日本語訳
b1-part2-0037,urgent,緊急の,「緊急の」を表す語。人・物の性質・状態を表す形容詞。 ,"The room had an urgent feeling.",b1-part2-0037_例文の日本語訳
b1-part2-0038,supporter,支持者,「支持者」を表す語。その役割を持つ人・物を表す名詞。 ,"The supporter arrived early for the workshop.",b1-part2-0038_例文の日本語訳
b1-part2-0039,packing,荷造り、包装材,「荷造り」を表す語。人・物の性質・状態を表す形容詞。 ,"The team chose a packing route.",b1-part2-0039_例文の日本語訳
b1-part2-0040,boom,好景気、急増する,「好景気」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The guide mentioned the boom near the entrance.",b1-part2-0040_例文の日本語訳
b1-part2-0041,mentally,精神的に,「精神的に」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"The door closed mentally behind us.",b1-part2-0041_例文の日本語訳
b1-part2-0042,impressive,印象的な,「印象的な」を表す語。人・物の性質・状態を表す形容詞。 ,"The editor marked an impressive phrase.",b1-part2-0042_例文の日本語訳
b1-part2-0043,heel,かかと,具体的な物・場所を指す語。「かかと」を場面の名詞として使う。 ,"The visitor noticed the heel near the doorway.",b1-part2-0043_例文の日本語訳
b1-part2-0044,slot,細長い穴、時間枠,「細い差し込み口」から、予定表の時間枠にも使う。 ,"The calendar marked the slot in blue.",b1-part2-0044_例文の日本語訳
b1-part2-0045,inject,～を注射する、注入する,「注射する」を表す語。動きや変化を表し、比喩にも広がる。 ,"Please inject it after checking the instructions.",b1-part2-0045_例文の日本語訳
b1-part2-0046,outdoor,屋外の,「屋外の」を表す語。その役割を持つ人・物を表す名詞。 ,"The artist used an outdoor color.",b1-part2-0046_例文の日本語訳
b1-part2-0047,triumph,勝利、大成功,「勝利」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The teacher asked about the triumph after class.",b1-part2-0047_例文の日本語訳
b1-part2-0048,viewpoint,観点,「観点」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"A photo showed the viewpoint beside the road.",b1-part2-0048_例文の日本語訳
b1-part2-0049,confirmation,確認、承認,「確認」を表す語。行為・過程・結果を名詞で表す。 ,"The lecture explored confirmation through real cases.",b1-part2-0049_例文の日本語訳
b1-part2-0050,rid,～を取り除く,不要なものを取り除く語。rid A of Bの形でよく使う。 ,"Please rid it after checking the instructions.",b1-part2-0050_例文の日本語訳
b1-part2-0051,encouragement,励まし,「励まし」を表す語。行為・過程・結果を名詞で表す。 ,"The debate revealed encouragement after the vote.",b1-part2-0051_例文の日本語訳
b1-part2-0052,garment,衣服,「衣服」を表す語。行為・過程・結果を名詞で表す。 ,"The study measured garment across three groups.",b1-part2-0052_例文の日本語訳
b1-part2-0053,eager,熱心な、しきりに～したい,「熱心な」を表す語。その役割を持つ人・物を表す名詞。 ,"The committee made an eager decision.",b1-part2-0053_例文の日本語訳
b1-part2-0054,alcoholic,アルコールの、アルコール依存の,「アルコールの」を表す語。人・物の性質・状態を表す形容詞。 ,"The teacher chose an alcoholic example.",b1-part2-0054_例文の日本語訳
b1-part2-0055,ration,配給量、～を配給する,「配給量」を表す語。動きや変化を表し、比喩にも広がる。 ,"The committee discussed ration for an hour.",b1-part2-0055_例文の日本語訳
b1-part2-0056,comedy,喜劇,「喜劇」を表す語。人・物の性質・状態を表す形容詞。 ,"The artist used a comedy color.",b1-part2-0056_例文の日本語訳
b1-part2-0057,deadline,最終期限,「最終期限」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The checklist included the deadline at the end.",b1-part2-0057_例文の日本語訳
b1-part2-0058,hatch,孵化する、ふた,「孵化する」を表す語。動きや変化を表し、比喩にも広がる。 ,"The article described the hatch with an example.",b1-part2-0058_例文の日本語訳
b1-part2-0059,nowhere,どこにも～ない,「どこにも～ない」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"There was nowhere to sit.",b1-part2-0059_例文の日本語訳
b1-part2-0060,fantasy,想像,「想像」を表す語。人・物の性質・状態を表す形容詞。 ,"The editor marked a fantasy phrase.",b1-part2-0060_例文の日本語訳
b1-part2-0061,flock,群れ、群がる,「群れ」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The manual listed the flock under tools.",b1-part2-0061_例文の日本語訳
b1-part2-0062,submarine,潜水艦、海底の,具体的な物・場所を指す語。「潜水艦」を場面の名詞として使う。 ,"A field note described the submarine after the storm.",b1-part2-0062_例文の日本語訳
b1-part2-0063,offensive,攻撃的な、不快な,相手を攻める・不快にさせるイメージ。攻撃的にも無礼にも。 ,"The coach praised an offensive effort.",b1-part2-0063_例文の日本語訳
b1-part2-0064,sickness,病気、吐き気,「病気」を表す語。性質・状態そのものを名詞で表す。 ,"A sickness result changed the treatment.",b1-part2-0064_例文の日本語訳
b1-part2-0065,traditionally,伝説的に,「伝説的に」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"The child listened traditionally during the story.",b1-part2-0065_例文の日本語訳
b1-part2-0066,cage,おり,「おり」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The team checked the cage before leaving.",b1-part2-0066_例文の日本語訳
b1-part2-0067,disabled,障がいのある、無効にされた,「障がいのある」を表す語。動きや変化を表し、比喩にも広がる。 ,"The visitor noticed the disabled near the doorway.",b1-part2-0067_例文の日本語訳
