id,english,japanese,detail,sample,sample-jpn
a2-part5-0001,engine,エンジン,「エンジン」を指す基本語。物・考え・場面を具体的に表す。 ,"The car engine would not start.",車のエンジンがかからなかった。
a2-part5-0002,deliver,～を配達する,対象に働きかける動詞。「配達する」動作から抽象的用法にも広がる。 ,"They tried to deliver the package after lunch.",彼らは昼食後に荷物を届けようとした。
a2-part5-0003,register,登録する、登録簿,名前や情報を記録する感覚。登録簿・レジの意味もある。「登録する」の意味もある。 ,"Please register for the course online.",オンラインでコースに登録してください。
a2-part5-0004,acquire,～を習得する,対象に働きかける動詞。「習得する」動作から抽象的用法にも広がる。 ,"Children acquire language naturally.",子供は自然に言語を習得する。
a2-part5-0005,constitute,～を構成する,対象に働きかける動詞。「構成する」動作から抽象的用法にも広がる。 ,"These errors constitute a serious problem.",これらのミスは深刻な問題を構成する。
a2-part5-0006,debt,借金,「借金」を指す基本語。物・考え・場面を具体的に表す。 ,"He paid off his debt.",彼は借金を返済した。
a2-part5-0007,establishment,設立,「設立」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The establishment of the school took two years.",その学校の設立には二年かかった。
a2-part5-0008,curve,曲線,「曲線」を指す基本語。物・考え・場面を具体的に表す。 ,"The road has a sharp curve.",道路に急なカーブがある。
a2-part5-0009,governor,知事,「知事」という人・役割が主な意味。職業・立場・関係を表す。 ,"The governor signed the new law.",知事が新しい法律に署名した。
a2-part5-0010,derive,～を得る、由来する,対象に働きかける動詞。「得る」動作から抽象的用法にも広がる。「由来する」の意味もある。 ,"This word may derive from Latin.",この言葉はラテン語に由来するかもしれない。
a2-part5-0011,enable,～を可能にする,対象に働きかける動詞。「可能にする」動作から抽象的用法にも広がる。 ,"This app can enable remote work.",このアプリはリモートワークを可能にする。
a2-part5-0012,combination,結合,動作・性質を名詞化した語。「結合」という概念や結果を表す。 ,"The dish uses a combination of herbs and cheese.",その料理はハーブとチーズの組み合わせを使っている。
a2-part5-0013,refuse,～を断る,対象に働きかける動詞。「断る」動作から抽象的用法にも広がる。 ,"Refuse the bag if you do not need it.",必要なければ袋を断ってください。
a2-part5-0014,finance,財政,お金を管理・調達する感覚。財政・金融の意味で使う。 ,"The bank will finance the project.",銀行がそのプロジェクトに融資する。
a2-part5-0015,existence,存在,動作・性質を名詞化した語。「存在」という概念や結果を表す。 ,"The letter proved the existence of the agreement.",その手紙は合意の存在を証明した。
a2-part5-0016,nuclear,核の,「核の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The country built a nuclear power plant.",その国は原子力発電所を建設した。
a2-part5-0017,season,季節,「季節」を指す基本語。物・考え・場面を具体的に表す。 ,"The season begins with plum blossoms.",その季節は梅の花とともに始まる。
a2-part5-0018,preparation,用意,動作・性質を名詞化した語。「用意」という概念や結果を表す。 ,"Good preparation helped the team finish early.",十分な準備のおかげでチームは早く終わることができた。
a2-part5-0019,calculate,～を見積もる,対象に働きかける動詞。「見積もる」動作から抽象的用法にも広がる。 ,"Please calculate the total before the next step.",次のステップに進む前に合計を計算してください。
a2-part5-0020,pain,苦痛,「苦痛」を指す基本語。物・考え・場面を具体的に表す。 ,"Pain spread across his shoulder.",痛みが肩全体に広がった。
a2-part5-0021,construct,～を組み立てる,対象に働きかける動詞。「組み立てる」動作から抽象的用法にも広がる。 ,"Workers will construct a new bridge.",作業員が新しい橋を建設する。
a2-part5-0022,attend,～に出席する,対象に働きかける動詞。「出席する」動作から抽象的用法にも広がる。 ,"She will attend the conference.",彼女は会議に出席する予定だ。
a2-part5-0023,entry,入ること,「入る」を指す基本語。物・考え・場面を具体的に表す。 ,"Please fill in every entry on the form.",フォームのすべての欄を記入してください。
a2-part5-0024,lay,～を置く,対象に働きかける動詞。「置く」動作から抽象的用法にも広がる。 ,"Lay the blanket on the grass.",毛布を芝生の上に広げてください。
a2-part5-0025,origin,起源,「起源」を指す基本語。物・考え・場面を具体的に表す。 ,"The origin of the word is Latin.",その言葉の起源はラテン語だ。
a2-part5-0026,joint,関節,「関節」を指す基本語。物・考え・場面を具体的に表す。 ,"My knee joint hurts.",膝の関節が痛い。
a2-part5-0027,mental,精神の,「精神の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"Mental health is just as important as physical health.",精神的健康は身体的健康と同じくらい重要だ。
a2-part5-0028,constitution,構成,動作・性質を名詞化した語。「構成」という概念や結果を表す。 ,"The constitution protects basic rights.",憲法は基本的権利を守っている。
a2-part5-0029,criminal,犯罪の,「犯罪の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The police investigated criminal activity.",警察は犯罪行為を捜査した。
a2-part5-0030,decline,～を断る,対象に働きかける動詞。「断る」動作から抽象的用法にも広がる。 ,"Sales began to decline in winter.",売上は冬に低下し始めた。
a2-part5-0031,completely,完全に,「完全に」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The snow completely covered the path.",雪が道を完全に覆った。
a2-part5-0032,vice,悪徳,「悪徳」を指す基本語。物・考え・場面を具体的に表す。 ,"Greed is a common vice.",貪欲はよくある悪徳だ。
a2-part5-0033,merely,単に,「単に」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"It was merely a suggestion.",それは単なる提案に過ぎなかった。
a2-part5-0034,suffer,苦しむ,「苦しむ」という動きや変化を表す語。人・物の状態変化にも使う。 ,"Many people suffer from allergies.",多くの人がアレルギーで苦しんでいる。
a2-part5-0035,solid,固体の,固く形がある感覚。確かな・信頼できるという評価にも使う。 ,"Ice is solid water.",氷は固体の水だ。
a2-part5-0036,aim,ねらう、目的,「ねらう」を指す基本語。物・考え・場面を具体的に表す。「目的」の意味もある。 ,"Her aim was to become a doctor.",彼女の目標は医師になることだった。
a2-part5-0037,religion,宗教,「宗教」を指す基本語。物・考え・場面を具体的に表す。 ,"Religion plays an important role in society.",宗教は社会において重要な役割を果たしている。
